front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
beobachtete,observed; studied,beobachtete,ADJ,,,,,observed; studied,heuristic-pastpart,"Der Zauberer ging zum Schreibtisch zurück, setzte sich und beobachtete Däumchen drehend die Tür.","Der Zauberer ging zum Schreibtisch zurück, setzte sich und {{c1::beobachtete}} Däumchen drehend die Tür.",1,02_harry_potter_und_die_kammer_des_schreckens
besagter,possessor-tibet,besagter,ADJ,,,,,possessor-tibet,heuristic-compound-split,"Weitere Zaubertätigkeit Ihrerseits kann zum Verweis von besagter Schule führen (Erlass zur Vernunftgemäßen Beschränkung der Zauberei Minderjähriger, 1875, Abschnitt C).","Weitere Zaubertätigkeit Ihrerseits kann zum Verweis von {{c1::besagter}} Schule führen (Erlass zur Vernunftgemäßen Beschränkung der Zauberei Minderjähriger, 1875, Abschnitt C).",1,02_harry_potter_und_die_kammer_des_schreckens
beschlagen,,beschlagen,ADJ,,,,,,,"Seine Umrisse waren merkwürdig verschwommen, als ob Harry ihn durch ein beschlagenes Fenster sehen würde.","Seine Umrisse waren merkwürdig verschwommen, als ob Harry ihn durch ein {{c1::beschlagenes}} Fenster sehen würde.",1,02_harry_potter_und_die_kammer_des_schreckens
beschnüffelnden,,beschnüffelnden,ADJ,,,,,,,Mit dem wild herumtollenden und Baumwurzeln und Blätter beschnüffelnden Fang betraten sie den Wald.,Mit dem wild herumtollenden und Baumwurzeln und Blätter {{c1::beschnüffelnden}} Fang betraten sie den Wald.,1,02_harry_potter_und_die_kammer_des_schreckens
beschwörender,swearring; conjuring,beschwörender,ADJ,,,,,swearring; conjuring,heuristic-participle,"»Sie denken, es ist ihm gelungen, ein Foto seines Angreifers zu schießen?«, sagte Professor McGonagall mit beschwörender Stimme.","»Sie denken, es ist ihm gelungen, ein Foto seines Angreifers zu schießen?«, sagte Professor McGonagall mit {{c1::beschwörender}} Stimme.",1,02_harry_potter_und_die_kammer_des_schreckens
besessene,,besessene,ADJ,,,,,,,Der besessene Klatscher,Der {{c1::besessene}} Klatscher,1,02_harry_potter_und_die_kammer_des_schreckens
besessenen,,besessenen,ADJ,,,,,,,"Durch das Beingewimmel um ihn her erkannte Harry Fred und George Weasley, die den besessenen Klatscher mit Mühe und Not in einer Kiste verstauten.","Durch das Beingewimmel um ihn her erkannte Harry Fred und George Weasley, die den {{c1::besessenen}} Klatscher mit Mühe und Not in einer Kiste verstauten.",1,02_harry_potter_und_die_kammer_des_schreckens
besetzt,occupied,besetzt,ADJ,,,,,occupied,heuristic-pastpart,"Zahllose Kerzen schwebten über den vier langen, dicht besetzten Tischen und ließen die goldenen Teller und Becher funkeln.","Zahllose Kerzen schwebten über den vier langen, dicht {{c1::besetzten}} Tischen und ließen die goldenen Teller und Becher funkeln.",4,02_harry_potter_und_die_kammer_des_schreckens
bespannten,,bespannten,ADJ,,,,,,,"Die meisten schwebten dicht gedrängt über einem Tanzboden und walzten zu dem fürchterlichen Kreischen von dreißig Musiksägen eines Orchesters, das auf einer schwarz bespannten Bühne spielte.","Die meisten schwebten dicht gedrängt über einem Tanzboden und walzten zu dem fürchterlichen Kreischen von dreißig Musiksägen eines Orchesters, das auf einer schwarz {{c1::bespannten}} Bühne spielte.",1,02_harry_potter_und_die_kammer_des_schreckens
besänftigter,,besänftigter,ADJ,,,,,,,"»Das gilt auch für dich!«, sagte Mrs Weasley, doch mit leicht besänftigter Miene begann sie für Harry Brote zu schneiden und sie mit Butter zu bestreichen.","»Das gilt auch für dich!«, sagte Mrs Weasley, doch mit leicht {{c1::besänftigter}} Miene begann sie für Harry Brote zu schneiden und sie mit Butter zu bestreichen.",1,02_harry_potter_und_die_kammer_des_schreckens
betäubt,,betäubt,ADJ,,,,,,,Nur noch einen einzigen Gedanken hielt er in seinem betäubten Kopf fest:,Nur noch einen einzigen Gedanken hielt er in seinem {{c1::betäubten}} Kopf fest:,1,02_harry_potter_und_die_kammer_des_schreckens
beunruhigte,worried,beunruhigte,ADJ,,,,,worried,heuristic-pastpart,Die Klasse tauschte beunruhigte Blicke aus.,Die Klasse tauschte {{c1::beunruhigte}} Blicke aus.,1,02_harry_potter_und_die_kammer_des_schreckens
bevölkerten,populated,bevölkerten,ADJ,,,,,populated,heuristic-pastpart,"« Und er schritt von dannen, Kopf und Schultern ragten über alle andern in der dicht bevölkerten Straße heraus.","« Und er schritt von dannen, Kopf und Schultern ragten über alle andern in der dicht {{c1::bevölkerten}} Straße heraus.",1,02_harry_potter_und_die_kammer_des_schreckens
bewundernswert,"admirable (Bewunderung hervorrufend, verdienend; würdig bestaunt)",bewundernswert,ADJ,,,,,"admirable (Bewunderung hervorrufend, verdienend; würdig bestaunt)",dictionary-en,"»Bewundernswerte Gefühle«, sagte Malfoy und verneigte sich.","»{{c1::Bewundernswerte}} Gefühle«, sagte Malfoy und verneigte sich.",1,02_harry_potter_und_die_kammer_des_schreckens
blasiert,smug (überheblich oder herablassend); blasé (überheblich oder herablassend),blasiert,ADJ,,,,,smug (überheblich oder herablassend); blasé (überheblich oder herablassend),dictionary-en,"»Ich bin der neue Sucher der Slytherins, Weasley«, sagte Malfoy mit blasierter Miene.","»Ich bin der neue Sucher der Slytherins, Weasley«, sagte Malfoy mit {{c1::blasierter}} Miene.",2,02_harry_potter_und_die_kammer_des_schreckens
blassrosa,pale-(von-geringer-rose,blassrosa,ADJ,,,,,pale-(von-geringer-rose,heuristic-compound-split,"Lockhart, mit einem zur Dekoration passenden blassrosa Umhang, gebot armfuchtelnd Schweigen.","Lockhart, mit einem zur Dekoration passenden {{c1::blassrosa}} Umhang, gebot armfuchtelnd Schweigen.",1,02_harry_potter_und_die_kammer_des_schreckens
bleibenden,staying; lasting,bleibenden,ADJ,,,,,staying; lasting,heuristic-participle,"»Niemand hat einen bleibenden Schaden erlitten, Ginny«, sagte Dumbledore.","»Niemand hat einen {{c1::bleibenden}} Schaden erlitten, Ginny«, sagte Dumbledore.",1,02_harry_potter_und_die_kammer_des_schreckens
bleigrau,lead-(chemie:-silbernes-grey-(keine-steigerung:-in-einer-farbe,bleigrau,ADJ,,,,,lead-(chemie:-silbernes-grey-(keine-steigerung:-in-einer-farbe,heuristic-compound-split,Unter dem Geschrei der Menge stiegen die vierzehn Spieler hoch in den bleigrauen Himmel.,Unter dem Geschrei der Menge stiegen die vierzehn Spieler hoch in den {{c1::bleigrauen}} Himmel.,1,02_harry_potter_und_die_kammer_des_schreckens
blendenden,blinding,blendenden,ADJ,,,,,blinding,heuristic-participle,"Ein kleiner, ärgerlich dreinschauender Mann hüpfte umher und schoss Fotos mit einer großen schwarzen Kamera, die bei jedem blendenden Blitz eine purpurrote Rauchwolke ausstieß.","Ein kleiner, ärgerlich dreinschauender Mann hüpfte umher und schoss Fotos mit einer großen schwarzen Kamera, die bei jedem {{c1::blendenden}} Blitz eine purpurrote Rauchwolke ausstieß.",1,02_harry_potter_und_die_kammer_des_schreckens
blickende,,blickende,ADJ,,,,,,,Ein Strahl Mondlicht fiel auf das starr blickende Gesicht.,Ein Strahl Mondlicht fiel auf das starr {{c1::blickende}} Gesicht.,1,02_harry_potter_und_die_kammer_des_schreckens
blinkenden,flashing,blinkenden,ADJ,,,,,flashing,heuristic-participle,"Seine blinkenden hellblauen Augen gaben Harry das Gefühl, geröntgt zu werden.","Seine {{c1::blinkenden}} hellblauen Augen gaben Harry das Gefühl, geröntgt zu werden.",1,02_harry_potter_und_die_kammer_des_schreckens
blitzenden,flashing,blitzenden,ADJ,,,,,flashing,heuristic-participle,"»ja, Arthur, Autos«, sagte Mrs Weasley mit blitzenden Augen.","»ja, Arthur, Autos«, sagte Mrs Weasley mit {{c1::blitzenden}} Augen.",3,02_harry_potter_und_die_kammer_des_schreckens
blitzförmig,lightning-(physik-shaped,blitzförmig,ADJ,,,,,lightning-(physik-shaped,heuristic-compound-förmig,"Harrys Eltern starben bei Voldemorts Überfall, doch Harry kam mit der blitzförmigen Narbe davon.","Harrys Eltern starben bei Voldemorts Überfall, doch Harry kam mit der {{c1::blitzförmigen}} Narbe davon.",3,02_harry_potter_und_die_kammer_des_schreckens
blubbernder,,blubbernder,ADJ,,,,,,,"Aus der Nähe sah der Zaubertrank wie dicker, dunkler, träge blubbernder Schlamm aus.","Aus der Nähe sah der Zaubertrank wie dicker, dunkler, träge {{c1::blubbernder}} Schlamm aus.",1,02_harry_potter_und_die_kammer_des_schreckens
blutbespritzt,blood-(dem-stoffwechsel-dienende-besprinkled,blutbespritzt,ADJ,,,,,blood-(dem-stoffwechsel-dienende-besprinkled,heuristic-compound-split,"Eine gläserne Vitrine nicht weit von ihm enthielt eine verwitterte Hand auf einem Kissen, einen blutbespritzten Packen Spielkarten und ein starrendes Glasauge.","Eine gläserne Vitrine nicht weit von ihm enthielt eine verwitterte Hand auf einem Kissen, einen {{c1::blutbespritzten}} Packen Spielkarten und ein starrendes Glasauge.",1,02_harry_potter_und_die_kammer_des_schreckens
blutgetränkt,blood-soaked (mit Blut vollgesogen),blutgetränkt,ADJ,,,,,blood-soaked (mit Blut vollgesogen),dictionary-en,Ihr verwirrter Blick wanderte von der riesigen Gestalt des toten Basilisken zu Harry in seinem blutgetränkten Umhang und zum Tagebuch in seiner Hand.,Ihr verwirrter Blick wanderte von der riesigen Gestalt des toten Basilisken zu Harry in seinem {{c1::blutgetränkten}} Umhang und zum Tagebuch in seiner Hand.,1,02_harry_potter_und_die_kammer_des_schreckens
blutleer,"exsanguinous (ohne Blutzufuhr); anemic (im übertragenen Sinne: leblos, nicht lebendig wirkend)",blutleer,ADJ,,,,,"exsanguinous (ohne Blutzufuhr); anemic (im übertragenen Sinne: leblos, nicht lebendig wirkend)",dictionary-en,"Mit einem Funkeln in den kalten Augen, das sonst blutleere Gesicht gerötet, grinste er beim Anblick der starren Katze.","Mit einem Funkeln in den kalten Augen, das sonst {{c1::blutleere}} Gesicht gerötet, grinste er beim Anblick der starren Katze.",1,02_harry_potter_und_die_kammer_des_schreckens
blätterbedeckt,,blätterbedeckt,ADJ,,,,,,,"er wusste nur, dass die Dunkelheit plötzlich so viel von ihrer Schwärze verlor, dass er etwas erkennen konnte - auf dem blätterbedeckten Boden wimmelte es jetzt von Spinnen.","er wusste nur, dass die Dunkelheit plötzlich so viel von ihrer Schwärze verlor, dass er etwas erkennen konnte - auf dem {{c1::blätterbedeckten}} Boden wimmelte es jetzt von Spinnen.",1,02_harry_potter_und_die_kammer_des_schreckens
blühenden,bloomming; blossomming,blühenden,ADJ,,,,,bloomming; blossomming,heuristic-participle,"Unterdessen kam es hinter dem Rücken der Lehrer zu einem blühenden Handel mit Talismanen, Amuletten und anderen schützenden Utensilien.","Unterdessen kam es hinter dem Rücken der Lehrer zu einem {{c1::blühenden}} Handel mit Talismanen, Amuletten und anderen schützenden Utensilien.",1,02_harry_potter_und_die_kammer_des_schreckens
blühender,bloomming; blossomming,blühender,ADJ,,,,,bloomming; blossomming,heuristic-participle,"»Die ganze Geschichte ist natürlich blühender Unsinn«, sagte er.","»Die ganze Geschichte ist natürlich {{c1::blühender}} Unsinn«, sagte er.",1,02_harry_potter_und_die_kammer_des_schreckens
boshaft,"despiteful (mit böser Absicht; mit der Absicht, anderen zu schaden); malevolent (mit böser Absicht; mit der Absicht, anderen zu schaden)",boshaft,ADJ,,,,,"despiteful (mit böser Absicht; mit der Absicht, anderen zu schaden); malevolent (mit böser Absicht; mit der Absicht, anderen zu schaden)",dictionary-en,"»Ach«, sagte eine boshafte leise Stimme in seinem Gehirn.","»Ach«, sagte eine {{c1::boshafte}} leise Stimme in seinem Gehirn.",1,02_harry_potter_und_die_kammer_des_schreckens
brandneu,brand new (umgangssprachlich: ganz neu); brand-new (umgangssprachlich: ganz neu),brandneu,ADJ,,,,,brand new (umgangssprachlich: ganz neu); brand-new (umgangssprachlich: ganz neu),dictionary-en,"Sieben auf Hochglanz polierte, brandneue Besenstiele und siebenmal die Aufschrift in gediegenen Goldlettern, die unter den Nasen der Gryffindors in der frühen Morgensonne schimmerten: »Nimbus Zweitausendeins«.","Sieben auf Hochglanz polierte, {{c1::brandneue}} Besenstiele und siebenmal die Aufschrift in gediegenen Goldlettern, die unter den Nasen der Gryffindors in der frühen Morgensonne schimmerten: »Nimbus Zweitausendeins«.",1,02_harry_potter_und_die_kammer_des_schreckens
brauchbar,suitable (für etwas geeignet); viable (für etwas geeignet),brauchbar,ADJ,,,,,suitable (für etwas geeignet); viable (für etwas geeignet),dictionary-en,"Wie ich höre, sind Sie ein brauchbarer Spieler.","Wie ich höre, sind Sie ein {{c1::brauchbarer}} Spieler.",1,02_harry_potter_und_die_kammer_des_schreckens
bringende,bringing; taking,bringende,ADJ,,,,,bringing; taking,heuristic-participle,"»Eine schlechte Idee, Professor Lockhart«, sagte Snape und glitt herüber wie eine große Unheil bringende Fledermaus.","»Eine schlechte Idee, Professor Lockhart«, sagte Snape und glitt herüber wie eine große Unheil {{c1::bringende}} Fledermaus.",1,02_harry_potter_und_die_kammer_des_schreckens
brutal,"brutal (roh, gefühllos und zur Gewalt neigend); violent (roh, gefühllos und zur Gewalt neigend)",brutal,ADJ,,,,,"brutal (roh, gefühllos und zur Gewalt neigend); violent (roh, gefühllos und zur Gewalt neigend)",dictionary-en,"Er hatte sich direkt hinter Colin gestellt, flankiert, wie immer in Hogwarts, von seinen grobschlächtigen und brutalen Spießgesellen Crabbe und Goyle.","Er hatte sich direkt hinter Colin gestellt, flankiert, wie immer in Hogwarts, von seinen grobschlächtigen und {{c1::brutalen}} Spießgesellen Crabbe und Goyle.",1,02_harry_potter_und_die_kammer_des_schreckens
bucklig,"hunchbacked (eine Wölbung im Rücken habend); bumpy (umgangssprachlich: kleine Hügel, kleine Erhöhungen aufweisend)",bucklig,ADJ,,,,,"hunchbacked (eine Wölbung im Rücken habend); bumpy (umgangssprachlich: kleine Hügel, kleine Erhöhungen aufweisend)",dictionary-en,Ein buckliger Mann war hinter dem Ladentisch erschienen und wischte sich fettige Haarsträhnen aus dem Gesicht.,Ein {{c1::buckliger}} Mann war hinter dem Ladentisch erschienen und wischte sich fettige Haarsträhnen aus dem Gesicht.,1,02_harry_potter_und_die_kammer_des_schreckens
bunt,multicoloured (viele Farben nebeneinander aufweisend); colourful (viele Farben nebeneinander aufweisend),bunt,ADJ,,,,,multicoloured (viele Farben nebeneinander aufweisend); colourful (viele Farben nebeneinander aufweisend),dictionary-en,"London lag nun weit hinter ihnen, stattdessen sahen sie anmutige grüne Felder, die allmählich weitläufigen, purpurn schimmernden Mooren wichen, Weilern mit kleinen Spielzeugkirchen und einer großen Stadt, in der es von Autos nur so wimmelte, die an bunte Ameisen erinnerten.","London lag nun weit hinter ihnen, stattdessen sahen sie anmutige grüne Felder, die allmählich weitläufigen, purpurn schimmernden Mooren wichen, Weilern mit kleinen Spielzeugkirchen und einer großen Stadt, in der es von Autos nur so wimmelte, die an {{c1::bunte}} Ameisen erinnerten.",1,02_harry_potter_und_die_kammer_des_schreckens
büschelig,tuft-(gebündelty,büschelig,ADJ,,,,,tuft-(gebündelty,heuristic-compound-ig,"Dort wuchsen aufgereiht etwa hundert kleine, büschelige Pflanzen von grüner Farbe mit einem Hauch Purpurrot.","Dort wuchsen aufgereiht etwa hundert kleine, {{c1::büschelige}} Pflanzen von grüner Farbe mit einem Hauch Purpurrot.",3,02_harry_potter_und_die_kammer_des_schreckens
damalig,at that time (zu einem bestimmten Zeitpunkt in der Vergangenheit vorhanden oder stattgefunden); at the time (zu einem bestimmten Zeitpunkt in der Vergangenheit vorhanden oder stattgefunden),damalig,ADJ,,,,,at that time (zu einem bestimmten Zeitpunkt in der Vergangenheit vorhanden oder stattgefunden); at the time (zu einem bestimmten Zeitpunkt in der Vergangenheit vorhanden oder stattgefunden),dictionary-en,"Sie alle wissen natürlich, dass Hogwarts vor über tausend Jahren gegründet wurde - das genaue Datum ist nicht bekannt , und zwar von den vier größten Hexen und Zauberern des damaligen Zeitalters.","Sie alle wissen natürlich, dass Hogwarts vor über tausend Jahren gegründet wurde - das genaue Datum ist nicht bekannt , und zwar von den vier größten Hexen und Zauberern des {{c1::damaligen}} Zeitalters.",1,02_harry_potter_und_die_kammer_des_schreckens
dampfenden,vaping; steamming,dampfenden,ADJ,,,,,vaping; steamming,heuristic-participle,"»Du hast eine schwere Nacht vor dir«, sagte sie, schenkte einen Becher mit der dampfenden Flüssigkeit voll und reichte ihn Harry.","»Du hast eine schwere Nacht vor dir«, sagte sie, schenkte einen Becher mit der {{c1::dampfenden}} Flüssigkeit voll und reichte ihn Harry.",1,02_harry_potter_und_die_kammer_des_schreckens
dampfender,vaping; steamming,dampfender,ADJ,,,,,vaping; steamming,heuristic-participle,"»Bettruhe und vielleicht ein großer, dampfender Becher heißer Kakao, mich jedenfalls muntert das immer auf.","»Bettruhe und vielleicht ein großer, {{c1::dampfender}} Becher heißer Kakao, mich jedenfalls muntert das immer auf.",1,02_harry_potter_und_die_kammer_des_schreckens
dauerhaft,lasting (lange anhaltend; auf Dauer); permanent (lange anhaltend; auf Dauer),dauerhaft,ADJ,,,,,lasting (lange anhaltend; auf Dauer); permanent (lange anhaltend; auf Dauer),dictionary-en,"»Ein Glück, dass ich meine Erinnerungen auf dauerhaftere Weise als mit Tinte festgehalten habe.","»Ein Glück, dass ich meine Erinnerungen auf {{c1::dauerhaftere}} Weise als mit Tinte festgehalten habe.",1,02_harry_potter_und_die_kammer_des_schreckens
