front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
blasserjung,,blasserjung,ADJ,,,,,,,Ein blasserjunger Mann bahnte sich den Weg nach vorne.,Ein {{c1::blasserjunger}} Mann bahnte sich den Weg nach vorne.,1,01_harry_potter_und_der_stein_der_weisen
blau,"blue (Farbe, im Spektrum eine relativ kurzwellige Farbe zwischen grün und violett); drunk (umgangssprachlich: betrunken)",blau,ADJ,,,,,"blue (Farbe, im Spektrum eine relativ kurzwellige Farbe zwischen grün und violett); drunk (umgangssprachlich: betrunken)",dictionary-en,"Seine blauen Augen leuchteten funkelnd hinter den halbmondförmigen Brillengläsern hervor, und seine Nase war sehr lang und krumm, als ob sie mindestens zweimal gebrochen wäre.","Seine {{c1::blauen}} Augen leuchteten funkelnd hinter den halbmondförmigen Brillengläsern hervor, und seine Nase war sehr lang und krumm, als ob sie mindestens zweimal gebrochen wäre.",8,01_harry_potter_und_der_stein_der_weisen
blitzfönnig,,blitzfönnig,ADJ,,,,,,,"Mr. Ollivander berührte die blitzfönnige Narbe auf Harrys Stirn mit einem langen, weißen Finger.","Mr. Ollivander berührte die {{c1::blitzfönnige}} Narbe auf Harrys Stirn mit einem langen, weißen Finger.",1,01_harry_potter_und_der_stein_der_weisen
blond,blond (Haarfarbe); fair (Haarfarbe),blond,ADJ,,,,,blond (Haarfarbe); fair (Haarfarbe),dictionary-en,"Zehn Jahre zuvor hatten dort eine Menge Bilder gestanden, auf denen etwas, das an einen großen rosa Strandball erinnerte, zu sehen war und Bommelhüte in verschiedenen Farben trug - doch Dudley Dursley war nun kein Baby mehr und Jetzt zeigten die Fotos einen großen, blonden Jungen, mal auf seinem ersten Fahrrad, mal auf dem Rummelplatz Karussell fahrend, mal beim Computerspiel mit dem Vater und schließlich, wie ihn die Mutter knuddelte und küsste.","Zehn Jahre zuvor hatten dort eine Menge Bilder gestanden, auf denen etwas, das an einen großen rosa Strandball erinnerte, zu sehen war und Bommelhüte in verschiedenen Farben trug - doch Dudley Dursley war nun kein Baby mehr und Jetzt zeigten die Fotos einen großen, {{c1::blonden}} Jungen, mal auf seinem ersten Fahrrad, mal auf dem Rummelplatz Karussell fahrend, mal beim Computerspiel mit dem Vater und schließlich, wie ihn die Mutter knuddelte und küsste.",3,01_harry_potter_und_der_stein_der_weisen
bloß,"bare (ohne Bekleidung, ohne Hülle, ohne Schutz); just (ohne alles andere, Ergänzende, nichts Weiteres als das Bezeichnete)",bloß,ADJ,,,,,"bare (ohne Bekleidung, ohne Hülle, ohne Schutz); just (ohne alles andere, Ergänzende, nichts Weiteres als das Bezeichnete)",dictionary-en,Schon bei dem bloßen Gedanken daran sah er furchtbar verängstigt drein.,Schon bei dem {{c1::bloßen}} Gedanken daran sah er furchtbar verängstigt drein.,3,01_harry_potter_und_der_stein_der_weisen
blutig,bloody (mit Blut (verschmutzt)),blutig,ADJ,,,,,bloody (mit Blut (verschmutzt)),dictionary-en,Der Blutige Baron wird langsam unerträglich;,Der {{c1::Blutige}} Baron wird langsam unerträglich;,9,01_harry_potter_und_der_stein_der_weisen
blutrot,crimson (die Farbe von Blut habend),blutrot,ADJ,,,,,crimson (die Farbe von Blut habend),dictionary-en,Es schob die Hand in die Tasche und zog einen blutroten Stein hervor.,Es schob die Hand in die Tasche und zog einen {{c1::blutroten}} Stein hervor.,1,01_harry_potter_und_der_stein_der_weisen
blutverschmiert,,blutverschmiert,ADJ,,,,,,,"in der Ferne Hermine, die in die Luft sprang, und Ron, der ihm mit blutverschmierter Nase zujubelte.","in der Ferne Hermine, die in die Luft sprang, und Ron, der ihm mit {{c1::blutverschmierter}} Nase zujubelte.",2,01_harry_potter_und_der_stein_der_weisen
bläulich,"bluish (der Farbe blau ähnlich, an blau erinnernd, mit leicht/schwach blauer Färbung)",bläulich,ADJ,,,,,"bluish (der Farbe blau ähnlich, an blau erinnernd, mit leicht/schwach blauer Färbung)",dictionary-en,"»Ach ja!«, sagte Hermine und riss ihren Zauberstab hervor, schwang ihn, murmelte etwas und schickte einen Strom der gleichen bläulichen Flämmchen gegen die Pflanze, mit denen sie schon Snape angekokelt hatte.","»Ach ja!«, sagte Hermine und riss ihren Zauberstab hervor, schwang ihn, murmelte etwas und schickte einen Strom der gleichen {{c1::bläulichen}} Flämmchen gegen die Pflanze, mit denen sie schon Snape angekokelt hatte.",1,01_harry_potter_und_der_stein_der_weisen
blöd,stupid (nicht sehr intelligent (Person) oder durch mangelndes Nachdenken entstanden); silly (nicht sehr intelligent (Person) oder durch mangelndes Nachdenken entstanden),blöd,ADJ,,,,,stupid (nicht sehr intelligent (Person) oder durch mangelndes Nachdenken entstanden); silly (nicht sehr intelligent (Person) oder durch mangelndes Nachdenken entstanden),dictionary-en,"»Blöder Spruch, ich hab ihn von George.","»{{c1::Blöder}} Spruch, ich hab ihn von George.",5,01_harry_potter_und_der_stein_der_weisen
bockenden,,bockenden,ADJ,,,,,,,"Alle waren davon beeindruckt, wie Harry es geschafft hatte, sich auf seinem bockenden Besen zu halten.","Alle waren davon beeindruckt, wie Harry es geschafft hatte, sich auf seinem {{c1::bockenden}} Besen zu halten.",1,01_harry_potter_und_der_stein_der_weisen
bodenlos,"bottomless (so tief, dass man keinen Grund, kein Ende sehen kann;)",bodenlos,ADJ,,,,,"bottomless (so tief, dass man keinen Grund, kein Ende sehen kann;)",dictionary-en,Er sah in bodenlose Schwärze.,Er sah in {{c1::bodenlose}} Schwärze.,1,01_harry_potter_und_der_stein_der_weisen
brasilianisch,"Brazilian (Brasilien betreffend, aus Brasilien kommend)",brasilianisch,ADJ,,,,,"Brazilian (Brasilien betreffend, aus Brasilien kommend)",dictionary-en,Die Flucht der brasilianischen Boa constrictor hatte Harry die bisher längste Strafe eingebracht.,Die Flucht der {{c1::brasilianischen}} Boa constrictor hatte Harry die bisher längste Strafe eingebracht.,1,01_harry_potter_und_der_stein_der_weisen
braun,brown (eine erdige Farbe habend); swarthy (dunkel auf die Hautfarbe bezogen),braun,ADJ,,,,,brown (eine erdige Farbe habend); swarthy (dunkel auf die Hautfarbe bezogen),dictionary-en,Dudley hatte die Nase gegen das Fenster gepresst und starrte wie gebannt auf die glänzenden braunen Windungen.,Dudley hatte die Nase gegen das Fenster gepresst und starrte wie gebannt auf die glänzenden {{c1::braunen}} Windungen.,5,01_harry_potter_und_der_stein_der_weisen
breit,wide (horizontal seitlich ausgedehnt (in Links-Rechts-Richtung)); broad (horizontal seitlich ausgedehnt (in Links-Rechts-Richtung)),breit,ADJ,,,,,wide (horizontal seitlich ausgedehnt (in Links-Rechts-Richtung)); broad (horizontal seitlich ausgedehnt (in Links-Rechts-Richtung)),dictionary-en,"Im Gegenteil, auf seinem Gesicht öffnete sich ein breites Lächeln, und die Leute, die vorbeigingen, blickten auf, als er mit piepsiger Stimme sagte: »Heute verzeih ich alles, mein lieber Herr, heute kann mich nichts aus der Bahn werfen!","Im Gegenteil, auf seinem Gesicht öffnete sich ein {{c1::breites}} Lächeln, und die Leute, die vorbeigingen, blickten auf, als er mit piepsiger Stimme sagte: »Heute verzeih ich alles, mein lieber Herr, heute kann mich nichts aus der Bahn werfen!",4,01_harry_potter_und_der_stein_der_weisen
brodelnden,,brodelnden,ADJ,,,,,,,"Ich erwarte nicht, dass ihr wirklich die Schönheit des leise brodelnden Kessels mit seinen schimmernden Dämpfen zu sehen lernt, die zarte Macht der Flüssigkeiten, die durch die menschlichen Venen kriechen, den Kopf verhexen und die Sinne betören .","Ich erwarte nicht, dass ihr wirklich die Schönheit des leise {{c1::brodelnden}} Kessels mit seinen schimmernden Dämpfen zu sehen lernt, die zarte Macht der Flüssigkeiten, die durch die menschlichen Venen kriechen, den Kopf verhexen und die Sinne betören .",1,01_harry_potter_und_der_stein_der_weisen
bronzen,of bronze (aus Bronze gemacht); bronze (die Farbe von Bronze habend),bronzen,ADJ,,,,,of bronze (aus Bronze gemacht); bronze (die Farbe von Bronze habend),dictionary-en,Haufenweise kleine bronzene Knuts.,Haufenweise kleine {{c1::bronzene}} Knuts.,1,01_harry_potter_und_der_stein_der_weisen
brutzelnden,,brutzelnden,ADJ,,,,,,,Bald war die Hütte erfüllt von dem Duft der brutzelnden Würste.,Bald war die Hütte erfüllt von dem Duft der {{c1::brutzelnden}} Würste.,1,01_harry_potter_und_der_stein_der_weisen
buschig,"bushy (viele, dicht gewachsene Haare besitzend); bushy (von Büschen bewachsen)",buschig,ADJ,,,,,"bushy (viele, dicht gewachsene Haare besitzend); bushy (von Büschen bewachsen)",dictionary-en,Unter seinen buschigen Augenbrauen hervor blickte er Harry von der Seite an.,Unter seinen {{c1::buschigen}} Augenbrauen hervor blickte er Harry von der Seite an.,2,01_harry_potter_und_der_stein_der_weisen
bärtig,"bearded (einen Bart habend, einen Bart tragend)",bärtig,ADJ,,,,,"bearded (einen Bart habend, einen Bart tragend)",dictionary-en,"Nun, da Onkel Vernon Gefahr lief, vom Schirm eines bärtigen Riesen aufgespießt zu werden, verließ ihn der Mut wieder;","Nun, da Onkel Vernon Gefahr lief, vom Schirm eines {{c1::bärtigen}} Riesen aufgespießt zu werden, verließ ihn der Mut wieder;",1,01_harry_potter_und_der_stein_der_weisen
dein,,dein,ADJ,,,,,,,"»Harry, Professor Quirrell ist einer deiner Lehrer in Hogwarts.","»Harry, Professor Quirrell ist einer {{c1::deiner}} Lehrer in Hogwarts.",1,01_harry_potter_und_der_stein_der_weisen
deinesgleich,,deinesgleich,ADJ,,,,,,,"»Ich bin ein Dutzend von deinesgleichen wert, Malfoy«, stammelte er.","»Ich bin ein Dutzend von {{c1::deinesgleichen}} wert, Malfoy«, stammelte er.",1,01_harry_potter_und_der_stein_der_weisen
derjünger,,derjünger,ADJ,,,,,,,Gilt bei vielen als der größte Zauberer derjüngeren Geschichte.,Gilt bei vielen als der größte Zauberer {{c1::derjüngeren}} Geschichte.,1,01_harry_potter_und_der_stein_der_weisen
deutsch,German (zum Volk der Deutschen (auch historisch) gehörig); German (zu Deutschland gehörig),deutsch,ADJ,,,,,German (zum Volk der Deutschen (auch historisch) gehörig); German (zu Deutschland gehörig),dictionary-en,"Alle deutschen Rechte bei Carlsen Verlag GmbH, Hamburg 1998","Alle {{c1::deutschen}} Rechte bei Carlsen Verlag GmbH, Hamburg 1998",1,01_harry_potter_und_der_stein_der_weisen
diamanthell,,diamanthell,ADJ,,,,,,,"Dunkel war es dort gewesen, aus der einen oder andern Ecke hatten sie ein Flattern gehört, und gelegentlich waren diamanthelle Augenpaare aufgeblitzt.","Dunkel war es dort gewesen, aus der einen oder andern Ecke hatten sie ein Flattern gehört, und gelegentlich waren {{c1::diamanthelle}} Augenpaare aufgeblitzt.",1,01_harry_potter_und_der_stein_der_weisen
dicht,"dense (eng, nahe beieinanderliegend, undurchdringlich); thick (eng, nahe beieinanderliegend, undurchdringlich)",dicht,ADJ,,,,,"dense (eng, nahe beieinanderliegend, undurchdringlich); thick (eng, nahe beieinanderliegend, undurchdringlich)",dictionary-en,"Er hatte ein breites, rosa Gesicht, nicht viel Hals, kleine, wässrige blaue Augen und dichtes blondes Haar das glatt auf seinem runden, fetten Kopf lag.","Er hatte ein breites, rosa Gesicht, nicht viel Hals, kleine, wässrige blaue Augen und {{c1::dichtes}} blondes Haar das glatt auf seinem runden, fetten Kopf lag.",4,01_harry_potter_und_der_stein_der_weisen
dick,"thick (vom Umfang her bedeutend, besonders auch von großem Umfang); big (beträchtlich, in der Körperfülle einer Personen)",dick,ADJ,,,,,"thick (vom Umfang her bedeutend, besonders auch von großem Umfang); big (beträchtlich, in der Körperfülle einer Personen)",dictionary-en,"Der Leuchtzeiger von Dudleys Uhr, die an seinem dicken Handgelenk vom Sofarand herunterbaumelte, sagte Harry, dass er in zehn Minuten elf Jahre alt sein würde.","Der Leuchtzeiger von Dudleys Uhr, die an seinem {{c1::dicken}} Handgelenk vom Sofarand herunterbaumelte, sagte Harry, dass er in zehn Minuten elf Jahre alt sein würde.",8,01_harry_potter_und_der_stein_der_weisen
donnerndes,,donnerndes,ADJ,,,,,,,"Als Harry klopfte, hörten sie von drinnen ein aufgeregtes Kratzen und ein donnerndes Bellen.","Als Harry klopfte, hörten sie von drinnen ein aufgeregtes Kratzen und ein {{c1::donnerndes}} Bellen.",1,01_harry_potter_und_der_stein_der_weisen
doof,"daft (salopp: dumm, beschränkt); dull (landschaftlich: fade, uninteressant)",doof,ADJ,,,,,"daft (salopp: dumm, beschränkt); dull (landschaftlich: fade, uninteressant)",dictionary-en,"Es hätte ihn nicht überrascht, wenn auch sie vor Langeweile gestorben wäre - keine Gesellschaft außer doofen Leuten, die mit den Fingern gegen das Glas trommelten und sie den ganzen Tag lang störten.","Es hätte ihn nicht überrascht, wenn auch sie vor Langeweile gestorben wäre - keine Gesellschaft außer {{c1::doofen}} Leuten, die mit den Fingern gegen das Glas trommelten und sie den ganzen Tag lang störten.",1,01_harry_potter_und_der_stein_der_weisen
doppelt,double (in zweifacher Ausführung),doppelt,ADJ,,,,,double (in zweifacher Ausführung),dictionary-en,Am nächsten Morgen war Rons verletzte Hand auf die doppelte Größe angeschwollen.,Am nächsten Morgen war Rons verletzte Hand auf die {{c1::doppelte}} Größe angeschwollen.,1,01_harry_potter_und_der_stein_der_weisen
dreihundertundzwölf,,dreihundertundzwölf,ADJ,,,,,,,Gryffindor mit dreihundertundzwölf Punkten;,Gryffindor mit {{c1::dreihundertundzwölf}} Punkten;,1,01_harry_potter_und_der_stein_der_weisen
dreiköpfig,three-headed (wörtlich: drei Köpfe besitzend),dreiköpfig,ADJ,,,,,three-headed (wörtlich: drei Köpfe besitzend),dictionary-en,"Tatsächlich hielten die beiden, als sie darüber geschlafen hatten, ihre Begegnung mit dem dreiköpfigen Hund für ein tolles Abenteuer und waren ganz erpicht auf ein neues.","Tatsächlich hielten die beiden, als sie darüber geschlafen hatten, ihre Begegnung mit dem {{c1::dreiköpfigen}} Hund für ein tolles Abenteuer und waren ganz erpicht auf ein neues.",7,01_harry_potter_und_der_stein_der_weisen
dreinblickenden,,dreinblickenden,ADJ,,,,,,,"Statt ihrer lächelte er einer ziemlich ernst dreinblickenden Frau mit Brille zu, deren Gläser quadratisch waren wie das Muster um die Augen der Katze.","Statt ihrer lächelte er einer ziemlich ernst {{c1::dreinblickenden}} Frau mit Brille zu, deren Gläser quadratisch waren wie das Muster um die Augen der Katze.",3,01_harry_potter_und_der_stein_der_weisen
dritte,third (Ordnungszahl: nach dem oder der zweiten kommend),dritte,ADJ,,,,,third (Ordnungszahl: nach dem oder der zweiten kommend),dictionary-en,Im dritten Jahr.,Im {{c1::dritten}} Jahr.,17,01_harry_potter_und_der_stein_der_weisen
dumm,"stupid (schwach an Verstand, ohne Intelligenz, ohne Können, unwissend); dumb (schwach an Verstand, ohne Intelligenz, ohne Können, unwissend)",dumm,ADJ,,,,,"stupid (schwach an Verstand, ohne Intelligenz, ohne Können, unwissend); dumb (schwach an Verstand, ohne Intelligenz, ohne Können, unwissend)",dictionary-en,Das musste wohl irgendeine dumme,Das musste wohl irgendeine {{c1::dumme}},6,01_harry_potter_und_der_stein_der_weisen
dumpf,"muffled (gedämpft klingend, mit wenigen Obertönen); musty (nach abgestandener Luft, nach Muff, Moder riechend)",dumpf,ADJ,,,,,"muffled (gedämpft klingend, mit wenigen Obertönen); musty (nach abgestandener Luft, nach Muff, Moder riechend)",dictionary-en,"»Jaow«, sagte Hagrid mit sehr dumpfer Stimme, »ich bring Sirius seine Kiste zurück.","»Jaow«, sagte Hagrid mit sehr {{c1::dumpfer}} Stimme, »ich bring Sirius seine Kiste zurück.",7,01_harry_potter_und_der_stein_der_weisen
dunkelgrün,dark green (in einem dunklen Grün),dunkelgrün,ADJ,,,,,dark green (in einem dunklen Grün),dictionary-en,"Jetzt sahen sie Wälder, verschlungene Flüsse und dunkelgrüne Hügel.","Jetzt sahen sie Wälder, verschlungene Flüsse und {{c1::dunkelgrüne}} Hügel.",1,01_harry_potter_und_der_stein_der_weisen
dunkelhäutig,"dark-skinned (dunkle Hautfarbe habend, dunkel pigmentiert (seiend)); swart (dunkle Hautfarbe habend, dunkel pigmentiert (seiend))",dunkelhäutig,ADJ,,,,,"dark-skinned (dunkle Hautfarbe habend, dunkel pigmentiert (seiend)); swart (dunkle Hautfarbe habend, dunkel pigmentiert (seiend))",dictionary-en,"Er hatte ein dunkelhäutiges, kluges Gesicht, einen Spitzbart und, wie Harry auffiel, sehr lange Finger und große Füße.","Er hatte ein {{c1::dunkelhäutiges}}, kluges Gesicht, einen Spitzbart und, wie Harry auffiel, sehr lange Finger und große Füße.",1,01_harry_potter_und_der_stein_der_weisen
dunkelrot,dark red (in einem dunklen Rot),dunkelrot,ADJ,,,,,dark red (in einem dunklen Rot),dictionary-en,"Sie hatte dunkelrotes Haar und ihre Augen - ihre Augen sind genau wie die meinen, dachte Harry und rückte ein wenig näher an das Glas heran.","Sie hatte {{c1::dunkelrotes}} Haar und ihre Augen - ihre Augen sind genau wie die meinen, dachte Harry und rückte ein wenig näher an das Glas heran.",1,01_harry_potter_und_der_stein_der_weisen
durchdringendem,,durchdringendem,ADJ,,,,,,,"»Hmmm«, sagte Mr. Ollivander und sah Hagrid mit durchdringendem Blick an.","»Hmmm«, sagte Mr. Ollivander und sah Hagrid mit {{c1::durchdringendem}} Blick an.",1,01_harry_potter_und_der_stein_der_weisen
durchdringenden,,durchdringenden,ADJ,,,,,,,"Offenbar hatte Professor McGonagall den Punkt erreicht,über den sie unbedingt reden wollte, den wirklichen Grund, warum sie den ganzen Tag auf einer kalten, harten Mauer gewartet hatte, denn weder als Katze noch als Frau hatte sie Dumbledore mit einem so durchdringenden Blick festgenagelt wie Jetzt.","Offenbar hatte Professor McGonagall den Punkt erreicht,über den sie unbedingt reden wollte, den wirklichen Grund, warum sie den ganzen Tag auf einer kalten, harten Mauer gewartet hatte, denn weder als Katze noch als Frau hatte sie Dumbledore mit einem so {{c1::durchdringenden}} Blick festgenagelt wie Jetzt.",2,01_harry_potter_und_der_stein_der_weisen
