front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
bestaussehend,,bestaussehend,ADJ,,,,,,,"»Kurz und gut, du nimmst das bestaussehende Mädchen, das mit dir gehen will, selbst wenn sie ganz unausstehlich ist?«","»Kurz und gut, du nimmst das {{c1::bestaussehende}} Mädchen, das mit dir gehen will, selbst wenn sie ganz unausstehlich ist?«",2,04_harry_potter_und_der_feuerkelch
bestialischsten,,bestialischsten,ADJ,,,,,,,"Die wenigen, die übrig geblieben waren, schlossen sich den Reihen von Du-weißt-schon-wem an und verübten während seiner Schreckensherrschaft einige der bestialischsten Massenmorde an Muggeln.","Die wenigen, die übrig geblieben waren, schlossen sich den Reihen von Du-weißt-schon-wem an und verübten während seiner Schreckensherrschaft einige der {{c1::bestialischsten}} Massenmorde an Muggeln.",1,04_harry_potter_und_der_feuerkelch
betrübt,,betrübt,ADJ,,,,,,,"»Ich weiß nicht, wen die Maxime eigentlich täuschen will«, sagte Harry und sah hinüber zu ihr, die allein und mit sehr betrübter Miene am Richtertisch saß.","»Ich weiß nicht, wen die Maxime eigentlich täuschen will«, sagte Harry und sah hinüber zu ihr, die allein und mit sehr {{c1::betrübter}} Miene am Richtertisch saß.",1,04_harry_potter_und_der_feuerkelch
bewachsen,,bewachsen,ADJ,,,,,,,"Harry wirbelte herum und sah einen Grindeloh, einen kleinen, gehörnten Wasserdämon, den Kopf aus dem Tang strecken, die langen Finger fest um Harrys Bein geklammert und die spitzen Vorderzähne gebleckt – rasch steckte Harry seine mit Schwimmhäutchen bewachsene Hand in die Tasche und tastete nach seinem Zauberstab – aber bis er ihn in den Fingern hatte, waren zwei weitere Grindelohs aus dem Tang aufgetaucht, hatten sich an seinem Umhang festgeklammert und versuchten ihn in die Tiefe zu ziehen.","Harry wirbelte herum und sah einen Grindeloh, einen kleinen, gehörnten Wasserdämon, den Kopf aus dem Tang strecken, die langen Finger fest um Harrys Bein geklammert und die spitzen Vorderzähne gebleckt – rasch steckte Harry seine mit Schwimmhäutchen {{c1::bewachsene}} Hand in die Tasche und tastete nach seinem Zauberstab – aber bis er ihn in den Fingern hatte, waren zwei weitere Grindelohs aus dem Tang aufgetaucht, hatten sich an seinem Umhang festgeklammert und versuchten ihn in die Tiefe zu ziehen.",2,04_harry_potter_und_der_feuerkelch
bewegt,,bewegt,ADJ,,,,,,,"Das bewegte Titelbild zeigte eine lockenhaarige Hexe, die zähneblitzend lächelte und mit dem Zauberstab auf einen großen Biskuitkuchen deutete.","Das {{c1::bewegte}} Titelbild zeigte eine lockenhaarige Hexe, die zähneblitzend lächelte und mit dem Zauberstab auf einen großen Biskuitkuchen deutete.",2,04_harry_potter_und_der_feuerkelch
bewohnt,,bewohnt,ADJ,,,,,,,"Da Hogsmeade das einzige nur von Zauberern und Hexen bewohnte Dorf in Großbritannien war, vermutete Harry, dass es eine Art Zuflucht war für Geschöpfe wie die Sabberhexen, die sich nicht so geschickt tarnen konnten wie Zauberer.","Da Hogsmeade das einzige nur von Zauberern und Hexen {{c1::bewohnte}} Dorf in Großbritannien war, vermutete Harry, dass es eine Art Zuflucht war für Geschöpfe wie die Sabberhexen, die sich nicht so geschickt tarnen konnten wie Zauberer.",1,04_harry_potter_und_der_feuerkelch
bisherig,,bisherig,ADJ,,,,,,,Snape hatte keinen ihrer bisherigen Lehrer in diesem Fach ausstehen können und daraus auch keinen Hehl gemacht – doch merkwürdigerweise schien er gegen Mad-Eye Moody lieber keine offene Abneigung zeigen zu wollen.,Snape hatte keinen ihrer {{c1::bisherigen}} Lehrer in diesem Fach ausstehen können und daraus auch keinen Hehl gemacht – doch merkwürdigerweise schien er gegen Mad-Eye Moody lieber keine offene Abneigung zeigen zu wollen.,1,04_harry_potter_und_der_feuerkelch
bittere,,bittere,ADJ,,,,,,,"Und die wenigen Erinnerungen, die er hatte, waren sehr bittere.","Und die wenigen Erinnerungen, die er hatte, waren sehr {{c1::bittere}}.",1,04_harry_potter_und_der_feuerkelch
blassblau,,blassblau,ADJ,,,,,,,"Die blassblaue Beauxbatons-Kutsche sah neben dem glasierten Lebkuchenhäuschen, in das sich Hagrids Hütte verwandelt hatte, wie ein großer, in Eiswasser getauchter Kürbis aus, und auch die Bullaugen des Durmstrang-Schiffes waren vereist, die Masten und Leinen kristallweiß gepudert.","Die {{c1::blassblaue}} Beauxbatons-Kutsche sah neben dem glasierten Lebkuchenhäuschen, in das sich Hagrids Hütte verwandelt hatte, wie ein großer, in Eiswasser getauchter Kürbis aus, und auch die Bullaugen des Durmstrang-Schiffes waren vereist, die Masten und Leinen kristallweiß gepudert.",1,04_harry_potter_und_der_feuerkelch
blassblauem,,blassblauem,ADJ,,,,,,,"Ein Junge in blassblauem Umhang sprang aus der Kutsche, bückte sich, machte sich einen Moment lang auf dem Kutschboden zu schaffen, zog dann eine ausklappbare goldene Treppe heraus und sprang respektvoll einen Schritt zurück.","Ein Junge in {{c1::blassblauem}} Umhang sprang aus der Kutsche, bückte sich, machte sich einen Moment lang auf dem Kutschboden zu schaffen, zog dann eine ausklappbare goldene Treppe heraus und sprang respektvoll einen Schritt zurück.",1,04_harry_potter_und_der_feuerkelch
blassweiß,,blassweiß,ADJ,,,,,,,"Ron nahm eine Art blassweißen Käse näher in Augenschein, dann schob er ihn ein wenig zur Seite, damit er vom Ravenclaw-Tisch aus gut zu sehen war.","Ron nahm eine Art {{c1::blassweißen}} Käse näher in Augenschein, dann schob er ihn ein wenig zur Seite, damit er vom Ravenclaw-Tisch aus gut zu sehen war.",1,04_harry_potter_und_der_feuerkelch
blaugrau,,blaugrau,ADJ,,,,,,,"Cedric steckte die Hand in das Säckchen und zog den blaugrauen Schwedischen Kurzschnäuzler heraus, der die »1« um den Hals trug.","Cedric steckte die Hand in das Säckchen und zog den {{c1::blaugrauen}} Schwedischen Kurzschnäuzler heraus, der die »1« um den Hals trug.",1,04_harry_potter_und_der_feuerkelch
blaugraue,,blaugraue,ADJ,,,,,,,"»Dort drüben ist ein Gemeiner Walisischer Grünling, der kleine da – dieser blaugraue – ist ein Schwedischer Kurzschnäuzler und der rote dort ist ein Chinesischer Feuerball.«","»Dort drüben ist ein Gemeiner Walisischer Grünling, der kleine da – dieser {{c1::blaugraue}} – ist ein Schwedischer Kurzschnäuzler und der rote dort ist ein Chinesischer Feuerball.«",1,04_harry_potter_und_der_feuerkelch
bleiern,,bleiern,ADJ,,,,,,,"»Ja, ich weiß«, sagte Harry, doch als er nach draußen auf den hedwiglosen Himmel sah, da spürte er eine bleierne Schwere im Magen.","»Ja, ich weiß«, sagte Harry, doch als er nach draußen auf den hedwiglosen Himmel sah, da spürte er eine {{c1::bleierne}} Schwere im Magen.",1,04_harry_potter_und_der_feuerkelch
bleistiftdünn,,bleistiftdünn,ADJ,,,,,,,"Er sah fast genauso aus, wie Harry ihn in Erinnerung hatte: die bleistiftdünne Nase, die fledermausähnlichen Ohren, die langen Finger und Füße – nur war er diesmal ganz anders angezogen.","Er sah fast genauso aus, wie Harry ihn in Erinnerung hatte: die {{c1::bleistiftdünne}} Nase, die fledermausähnlichen Ohren, die langen Finger und Füße – nur war er diesmal ganz anders angezogen.",1,04_harry_potter_und_der_feuerkelch
blubbert,,blubbert,ADJ,,,,,,,"Aus einem Hahn blubberten rosa und blaue Blasen von Fußballgröße, aus einem anderen quoll eisweißer Schaum, so dicht und fest, dass Harry sicher war, er würde ihn über das Wasser tragen;","Aus einem Hahn {{c1::blubberten}} rosa und blaue Blasen von Fußballgröße, aus einem anderen quoll eisweißer Schaum, so dicht und fest, dass Harry sicher war, er würde ihn über das Wasser tragen;",1,04_harry_potter_und_der_feuerkelch
blutüberströmt,,blutüberströmt,ADJ,,,,,,,"»Da hat mir auch jemand geholfen«, fauchte Harry und mühte sich, sein blutüberströmtes Bein mit dem Umhang abzuwischen.","»Da hat mir auch jemand geholfen«, fauchte Harry und mühte sich, sein {{c1::blutüberströmtes}} Bein mit dem Umhang abzuwischen.",1,04_harry_potter_und_der_feuerkelch
blättert,,blättert,ADJ,,,,,,,"Während draußen die Sonne unterging, saßen Harry, Ron und Hermine in der Bibliothek, voreinander durch mächtige Stapel Zauberbücher verborgen, und blätterten fieberhaft Seite um Seite um.","Während draußen die Sonne unterging, saßen Harry, Ron und Hermine in der Bibliothek, voreinander durch mächtige Stapel Zauberbücher verborgen, und {{c1::blätterten}} fieberhaft Seite um Seite um.",1,04_harry_potter_und_der_feuerkelch
blödsinnig,,blödsinnig,ADJ,,,,,,,Du kannst zu diesem blödsinnigen – zu diesem idiotischen – dieser komischen Weltmeisterschaft gehen.,Du kannst zu diesem {{c1::blödsinnigen}} – zu diesem idiotischen – dieser komischen Weltmeisterschaft gehen.,1,04_harry_potter_und_der_feuerkelch
bösartiges,,bösartiges,ADJ,,,,,,,Bösartiges Vieh.,{{c1::Bösartiges}} Vieh.,1,04_harry_potter_und_der_feuerkelch
chinesischen,,chinesischen,ADJ,,,,,,,Er zog den scharlachroten Chinesischen Feuerball.,Er zog den scharlachroten {{c1::Chinesischen}} Feuerball.,1,04_harry_potter_und_der_feuerkelch
clever,,clever,ADJ,,,,,,,"… clevere Finte – schade, dass es nichts genutzt hat!«","… {{c1::clevere}} Finte – schade, dass es nichts genutzt hat!«",1,04_harry_potter_und_der_feuerkelch
cooler,,cooler,ADJ,,,,,,,"»Cooler Name«, sagte Harry grinsend und holte seinen Cousin ein.","»{{c1::Cooler}} Name«, sagte Harry grinsend und holte seinen Cousin ein.",1,04_harry_potter_und_der_feuerkelch
cremig,,cremig,ADJ,,,,,,,"Sie ließ einen großen Kupfertopf auf den Küchentisch knallen und begann mit dem Zauberstab darin herumzurühren, bis sich eine cremige Sauce aus der Spitze in den Topf ergoss.","Sie ließ einen großen Kupfertopf auf den Küchentisch knallen und begann mit dem Zauberstab darin herumzurühren, bis sich eine {{c1::cremige}} Sauce aus der Spitze in den Topf ergoss.",1,04_harry_potter_und_der_feuerkelch
dahergelaufen,,dahergelaufen,ADJ,,,,,,,"Du treibst dich überall rum, Dobby, sag ich, und am Ende wirst du noch ins Amt zur Führung und Aufsicht Magischer Geschöpfe zitiert, wie ein dahergelaufener Kobold.«","Du treibst dich überall rum, Dobby, sag ich, und am Ende wirst du noch ins Amt zur Führung und Aufsicht Magischer Geschöpfe zitiert, wie ein {{c1::dahergelaufener}} Kobold.«",1,04_harry_potter_und_der_feuerkelch
dauerhaft,,dauerhaft,ADJ,,,,,,,"Ich wollte das Blut dessen, der mich vor dreizehn Jahren meiner Macht beraubt hatte, denn dann würde jener dauerhafte Schutz, den ihm seine Mutter geschenkt hatte, auch in meinen Adern fließen …","Ich wollte das Blut dessen, der mich vor dreizehn Jahren meiner Macht beraubt hatte, denn dann würde jener {{c1::dauerhafte}} Schutz, den ihm seine Mutter geschenkt hatte, auch in meinen Adern fließen …",1,04_harry_potter_und_der_feuerkelch
deftig,,deftig,ADJ,,,,,,,"Er hatte große Lust, Ron einen deftigen Klaps auf den Hinterkopf zu versetzen, ließ es dann aber doch lieber sein.","Er hatte große Lust, Ron einen {{c1::deftigen}} Klaps auf den Hinterkopf zu versetzen, ließ es dann aber doch lieber sein.",1,04_harry_potter_und_der_feuerkelch
diamanten,,diamanten,ADJ,,,,,,,Die diamantene Oberfläche des Wassers teilte sich unter scharfem Zischen;,Die {{c1::diamantene}} Oberfläche des Wassers teilte sich unter scharfem Zischen;,2,04_harry_potter_und_der_feuerkelch
dickbauchig,,dickbauchig,ADJ,,,,,,,"Ein dickbauchiger Mann mit einer großen schwarzen Kamera in der Hand, aus der es ein wenig rauchte, beobachtete Fleur aus den Augenwinkeln.","Ein {{c1::dickbauchiger}} Mann mit einer großen schwarzen Kamera in der Hand, aus der es ein wenig rauchte, beobachtete Fleur aus den Augenwinkeln.",2,04_harry_potter_und_der_feuerkelch
dickem,,dickem,ADJ,,,,,,,"Im selben Augenblick drangen laut hallende Schmerzensschreie daraus hervor … und dann – Voldemorts rote Augen weiteten sich vor Schreck – flog eine Hand aus dickem Rauch aus der Spitze heraus und verschwand – der Geist der Hand, die er für Wurmschwanz erschaffen hatte … wieder Schmerzensschreie … und dann erblühte etwas viel Größeres aus der Spitze von Voldemorts Zauberstab, ein großes, graues Etwas, das aussah, als wäre es aus greifbar dickem Rauch … es war ein Kopf … nun eine Brust und Arme … der Oberkörper von Cedric.","Im selben Augenblick drangen laut hallende Schmerzensschreie daraus hervor … und dann – Voldemorts rote Augen weiteten sich vor Schreck – flog eine Hand aus {{c1::dickem}} Rauch aus der Spitze heraus und verschwand – der Geist der Hand, die er für Wurmschwanz erschaffen hatte … wieder Schmerzensschreie … und dann erblühte etwas viel Größeres aus der Spitze von Voldemorts Zauberstab, ein großes, graues Etwas, das aussah, als wäre es aus greifbar dickem Rauch … es war ein Kopf … nun eine Brust und Arme … der Oberkörper von Cedric.",2,04_harry_potter_und_der_feuerkelch
dickwandig,,dickwandig,ADJ,,,,,,,Wahrscheinlich eine Ausstellung für dickwandige Kessel.,Wahrscheinlich eine Ausstellung für {{c1::dickwandige}} Kessel.,1,04_harry_potter_und_der_feuerkelch
digital,,digital,ADJ,,,,,,,Diese Digitale Edition wurde 2015 zum ersten Mal von Pottermore Limited veröffentlicht,Diese {{c1::Digitale}} Edition wurde 2015 zum ersten Mal von Pottermore Limited veröffentlicht,1,04_harry_potter_und_der_feuerkelch
donnerndem,,donnerndem,ADJ,,,,,,,"»PACK IHN!«, brüllte Harry, und mit rauschendem, donnerndem Lärm kam der silberne Hirsch, den er heraufbeschworen hatte, an ihm vorbeigaloppiert.","»PACK IHN!«, brüllte Harry, und mit rauschendem, {{c1::donnerndem}} Lärm kam der silberne Hirsch, den er heraufbeschworen hatte, an ihm vorbeigaloppiert.",1,04_harry_potter_und_der_feuerkelch
dornenbesetzt,,dornenbesetzt,ADJ,,,,,,,"Und da war das Hornschwanz-Weibchen, am anderen Ende der Koppel, gedrungen über ihrem Gelege kauernd, die Flügel halb eingezogen, die bösartigen gelben Augen auf ihn gerichtet – eine monströse, schuppige schwarze Echse, die mit ihrem dornenbesetzten Schwanz auf den Boden peitschte und meterlange Furchen in die Erde schlug.","Und da war das Hornschwanz-Weibchen, am anderen Ende der Koppel, gedrungen über ihrem Gelege kauernd, die Flügel halb eingezogen, die bösartigen gelben Augen auf ihn gerichtet – eine monströse, schuppige schwarze Echse, die mit ihrem {{c1::dornenbesetzten}} Schwanz auf den Boden peitschte und meterlange Furchen in die Erde schlug.",1,04_harry_potter_und_der_feuerkelch
drapiert,,drapiert,ADJ,,,,,,,die vielen mit Seidentüchern und Schals drapierten Lampen tauchten das Zimmer in ein mattes rötliches Licht.,die vielen mit Seidentüchern und Schals {{c1::drapierten}} Lampen tauchten das Zimmer in ein mattes rötliches Licht.,1,04_harry_potter_und_der_feuerkelch
dreieckig,,dreieckig,ADJ,,,,,,,Die Stuhlbeine streiften leicht den Kaminvorleger und die Schlange hob ihren hässlichen dreieckigen Kopf und zischte leise.,Die Stuhlbeine streiften leicht den Kaminvorleger und die Schlange hob ihren hässlichen {{c1::dreieckigen}} Kopf und zischte leise.,1,04_harry_potter_und_der_feuerkelch
dreien,,dreien,ADJ,,,,,,,Hermine und Harry lachten und Hermine tat allen dreien Rinderschmorbratenscheiben auf die Teller.,Hermine und Harry lachten und Hermine tat allen {{c1::dreien}} Rinderschmorbratenscheiben auf die Teller.,1,04_harry_potter_und_der_feuerkelch
dreistöckig,,dreistöckig,ADJ,,,,,,,"sein Name war Stan Shunpike, und er war in Wirklichkeit Schaffner im Fahrenden Ritter, einem dreistöckigen Bus.","sein Name war Stan Shunpike, und er war in Wirklichkeit Schaffner im Fahrenden Ritter, einem {{c1::dreistöckigen}} Bus.",1,04_harry_potter_und_der_feuerkelch
dressiert,,dressiert,ADJ,,,,,,,"sie sah strahlend in die Menge und bugsierte Harry so energisch herum, dass er sich vorkam wie ein dressiertes Hündchen, das sie Kunststücke aufführen lassen wollte.","sie sah strahlend in die Menge und bugsierte Harry so energisch herum, dass er sich vorkam wie ein {{c1::dressiertes}} Hündchen, das sie Kunststücke aufführen lassen wollte.",1,04_harry_potter_und_der_feuerkelch
drängender,,drängender,ADJ,,,,,,,"Hermine beunruhigten zwar Sirius' Warnungen vor Karkaroff, doch fand sie, die Drachen seien das drängendere Problem.","Hermine beunruhigten zwar Sirius' Warnungen vor Karkaroff, doch fand sie, die Drachen seien das {{c1::drängendere}} Problem.",1,04_harry_potter_und_der_feuerkelch
dräuend,,dräuend,ADJ,,,,,,,"Er flog vor dem Kopf des Drachen hin und her, weit genug entfernt, damit er kein Feuer spie, um ihn zu verjagen, doch immer noch als dräuende Gefahr, die er nicht aus den Augen lassen durfte.","Er flog vor dem Kopf des Drachen hin und her, weit genug entfernt, damit er kein Feuer spie, um ihn zu verjagen, doch immer noch als {{c1::dräuende}} Gefahr, die er nicht aus den Augen lassen durfte.",1,04_harry_potter_und_der_feuerkelch
dumem,,dumem,ADJ,,,,,,,"»Nicht wegstecken, du dummer Junge!«, kreischte sie. »","»Nicht wegstecken, du {{c1::dummer}} Junge!«, kreischte sie. »",1,04_harry_potter_und_der_feuerkelch
dunkelblau,,dunkelblau,ADJ,,,,,,,"Sie hatte große, dunkelblaue Augen und ebenmäßige, makellos weiße Zähne.","Sie hatte große, {{c1::dunkelblaue}} Augen und ebenmäßige, makellos weiße Zähne.",1,04_harry_potter_und_der_feuerkelch
dunkelbraun,,dunkelbraun,ADJ,,,,,,,"Mein Name ist Winky, Sir – und Sie, Sir –«, ihre dunkelbraunen Augen verweilten auf Harrys Narbe und weiteten sich zur Größe von Platztellern, »Sie müssen Harry Potter sein!","Mein Name ist Winky, Sir – und Sie, Sir –«, ihre {{c1::dunkelbraunen}} Augen verweilten auf Harrys Narbe und weiteten sich zur Größe von Platztellern, »Sie müssen Harry Potter sein!",1,04_harry_potter_und_der_feuerkelch
dunstig-orangerot,,dunstig-orangerot,ADJ,,,,,,,"Es lag in dem schwachen, dunstig-orangeroten Licht, das die Straßenlaterne von draußen durch die Vorhänge warf.","Es lag in dem schwachen, {{c1::dunstig-orangeroten}} Licht, das die Straßenlaterne von draußen durch die Vorhänge warf.",1,04_harry_potter_und_der_feuerkelch
durchflochten,,durchflochten,ADJ,,,,,,,"Mit ihrem knallrosa Umhang, dem mit goldenen Strähnen durchflochtenen langen schwarzen Zopf und den goldenen Armspangen, die an ihren Handgelenken schimmerten, sah sie unbestreitbar hübsch aus.","Mit ihrem knallrosa Umhang, dem mit goldenen Strähnen {{c1::durchflochtenen}} langen schwarzen Zopf und den goldenen Armspangen, die an ihren Handgelenken schimmerten, sah sie unbestreitbar hübsch aus.",1,04_harry_potter_und_der_feuerkelch
