front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
besiegt,,besiegt,ADJ,,,,,,,"Hermine steckte den besiegten Horkrux in die mit Perlen verzierte Tasche, kletterte dann wieder in ihr Bett und legte sich ohne ein weiteres Wort schlafen.","Hermine steckte den {{c1::besiegten}} Horkrux in die mit Perlen verzierte Tasche, kletterte dann wieder in ihr Bett und legte sich ohne ein weiteres Wort schlafen.",1,07_harry_potter_und_die_heiligtuemer_des_todes
bestgehütet,,bestgehütet,ADJ,,,,,,,"Bei einem Thema jedoch ist Bathilda die Mühe durchaus wert, die mich die Beschaffung von Veritaserum gekostet hat, denn sie und nur sie allein kennt die ganze Geschichte des bestgehüteten Geheimnisses in Albus Dumbledores Leben.","Bei einem Thema jedoch ist Bathilda die Mühe durchaus wert, die mich die Beschaffung von Veritaserum gekostet hat, denn sie und nur sie allein kennt die ganze Geschichte des {{c1::bestgehüteten}} Geheimnisses in Albus Dumbledores Leben.",1,07_harry_potter_und_die_heiligtuemer_des_todes
bestgeschmiedet,,bestgeschmiedet,ADJ,,,,,,,"»Ich war leichtsinnig, und so haben Glück und Zufall, die alles zerstören außer die bestgeschmiedeten Pläne, meine Vorhaben vereitelt.","»Ich war leichtsinnig, und so haben Glück und Zufall, die alles zerstören außer die {{c1::bestgeschmiedeten}} Pläne, meine Vorhaben vereitelt.",1,07_harry_potter_und_die_heiligtuemer_des_todes
bestreut,,bestreut,ADJ,,,,,,,"Er wusste, dass es geschehen war, denn er hörte leise Bewegungen um sich herum, die darauf schließen ließen, dass zarte Körper über den mit Zweigen bestreuten Erdboden am äußersten Rand des Waldes schritten.","Er wusste, dass es geschehen war, denn er hörte leise Bewegungen um sich herum, die darauf schließen ließen, dass zarte Körper über den mit Zweigen {{c1::bestreuten}} Erdboden am äußersten Rand des Waldes schritten.",1,07_harry_potter_und_die_heiligtuemer_des_todes
betrauernd,,betrauernd,ADJ,,,,,,,"Liebe Hörerinnen und Hörer, ich möchte Sie nun zu einer gemeinsamen Schweigeminute auffordern, zum Gedenken an Ted Tonks, Dirk Cresswell, Bathilda Bagshot, Gornuk und die namenlosen, doch nicht weniger zu betrauernden","Liebe Hörerinnen und Hörer, ich möchte Sie nun zu einer gemeinsamen Schweigeminute auffordern, zum Gedenken an Ted Tonks, Dirk Cresswell, Bathilda Bagshot, Gornuk und die namenlosen, doch nicht weniger zu {{c1::betrauernden}}",1,07_harry_potter_und_die_heiligtuemer_des_todes
bewundert,,bewundert,ADJ,,,,,,,"Rechts von Sirius stand Pettigrew, gut einen Kopf kleiner, pummelig und mit wässrigen Augen, das Gesicht gerötet vor Freude darüber, dass er zu dieser coolsten aller Banden gehörte, zu den viel bewunderten Rebellen, die James und Sirius gewesen waren.","Rechts von Sirius stand Pettigrew, gut einen Kopf kleiner, pummelig und mit wässrigen Augen, das Gesicht gerötet vor Freude darüber, dass er zu dieser coolsten aller Banden gehörte, zu den viel {{c1::bewunderten}} Rebellen, die James und Sirius gewesen waren.",1,07_harry_potter_und_die_heiligtuemer_des_todes
blattgrün,,blattgrün,ADJ,,,,,,,"Als sie sich dem Haus näherten, war als Erstes ein ungewöhnlich schrilles Lachen von Mr Weasley zu hören, der kurz darauf mit Gepäck beladen am Tor erschien, an seiner Seite eine hübsche blonde Frau in einem langen blattgrünen Umhang, die nur Fleurs Mutter sein konnte.","Als sie sich dem Haus näherten, war als Erstes ein ungewöhnlich schrilles Lachen von Mr Weasley zu hören, der kurz darauf mit Gepäck beladen am Tor erschien, an seiner Seite eine hübsche blonde Frau in einem langen {{c1::blattgrünen}} Umhang, die nur Fleurs Mutter sein konnte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
blau-golden,,blau-golden,ADJ,,,,,,,"Sie richtete ihren Zauberstab auf die Carrows, und ein silbernes Netz fiel über ihre gefesselten Körper, schlang sich um sie und zog sie hoch unter die blau-goldene Decke, wo sie wie zwei große hässliche Meerungeheuer vor sich hin baumelten.","Sie richtete ihren Zauberstab auf die Carrows, und ein silbernes Netz fiel über ihre gefesselten Körper, schlang sich um sie und zog sie hoch unter die {{c1::blau-goldene}} Decke, wo sie wie zwei große hässliche Meerungeheuer vor sich hin baumelten.",1,07_harry_potter_und_die_heiligtuemer_des_todes
blitzsauber,,blitzsauber,ADJ,,,,,,,"»Nun, der Zauber deiner Mutter bricht nur unter zwei Bedingungen: wenn du volljährig wirst oder –«, Moody deutete auf die blitzsaubere Küche um ihn herum, »– wenn du diesen Ort nicht mehr dein Zuhause nennst.","»Nun, der Zauber deiner Mutter bricht nur unter zwei Bedingungen: wenn du volljährig wirst oder –«, Moody deutete auf die {{c1::blitzsaubere}} Küche um ihn herum, »– wenn du diesen Ort nicht mehr dein Zuhause nennst.",2,07_harry_potter_und_die_heiligtuemer_des_todes
blut'g,,blut'g,ADJ,,,,,,,einzig mit blut'gem schnitt.,einzig mit {{c1::blut'gem}} schnitt.,1,07_harry_potter_und_die_heiligtuemer_des_todes
blutartig,,blutartig,ADJ,,,,,,,"Eine blutartige Substanz, dunkel und teerig, schien aus dem Diadem zu sickern.","Eine {{c1::blutartige}} Substanz, dunkel und teerig, schien aus dem Diadem zu sickern.",1,07_harry_potter_und_die_heiligtuemer_des_todes
blässlich,,blässlich,ADJ,,,,,,,"Er war auf Bahnsteig neundreiviertel, und Snape stand dicht bei ihm, leicht gebeugt, neben einer hageren, blässlichen, mürrisch dreinblickenden Frau, die ihm stark ähnelte.","Er war auf Bahnsteig neundreiviertel, und Snape stand dicht bei ihm, leicht gebeugt, neben einer hageren, {{c1::blässlichen}}, mürrisch dreinblickenden Frau, die ihm stark ähnelte.",2,07_harry_potter_und_die_heiligtuemer_des_todes
britischer,,britischer,ADJ,,,,,,,"Nun stand Dumbledores achtzehnter Geburtstag bevor, und er verließ Hogwarts im Ruhmesglanz – Schulsprecher, Vertrauensschüler, Gewinner des Barnabus-Finkley-Preises für Außergewöhnliche Zauberei, Britischer Jugendvertreter beim Zaubergamot, Gewinner der Goldmedaille für einen bahnbrechenden Beitrag zur Internationalen Alchemistenkonferenz in Kairo.","Nun stand Dumbledores achtzehnter Geburtstag bevor, und er verließ Hogwarts im Ruhmesglanz – Schulsprecher, Vertrauensschüler, Gewinner des Barnabus-Finkley-Preises für Außergewöhnliche Zauberei, {{c1::Britischer}} Jugendvertreter beim Zaubergamot, Gewinner der Goldmedaille für einen bahnbrechenden Beitrag zur Internationalen Alchemistenkonferenz in Kairo.",1,07_harry_potter_und_die_heiligtuemer_des_todes
bröckelnd,,bröckelnd,ADJ,,,,,,,"Zweifellos werden diejenigen, die entschlossen sind, Dumbledore auf seinem bröckelnden Podest zu halten, weinerlich versichern, dass er seine Pläne letzten Endes nicht in die Tat umgesetzt hat, dass er einen Sinneswandel erlebt haben muss, dass er zur Vernunft kam.","Zweifellos werden diejenigen, die entschlossen sind, Dumbledore auf seinem {{c1::bröckelnden}} Podest zu halten, weinerlich versichern, dass er seine Pläne letzten Endes nicht in die Tat umgesetzt hat, dass er einen Sinneswandel erlebt haben muss, dass er zur Vernunft kam.",1,07_harry_potter_und_die_heiligtuemer_des_todes
clev,,clev,ADJ,,,,,,,"Ja, Voldemort spielt ein sehr cleveres Spiel.","Ja, Voldemort spielt ein sehr {{c1::cleveres}} Spiel.",1,07_harry_potter_und_die_heiligtuemer_des_todes
coolsten,,coolsten,ADJ,,,,,,,"Rechts von Sirius stand Pettigrew, gut einen Kopf kleiner, pummelig und mit wässrigen Augen, das Gesicht gerötet vor Freude darüber, dass er zu dieser coolsten aller Banden gehörte, zu den viel bewunderten Rebellen, die James und Sirius gewesen waren.","Rechts von Sirius stand Pettigrew, gut einen Kopf kleiner, pummelig und mit wässrigen Augen, das Gesicht gerötet vor Freude darüber, dass er zu dieser {{c1::coolsten}} aller Banden gehörte, zu den viel bewunderten Rebellen, die James und Sirius gewesen waren.",1,07_harry_potter_und_die_heiligtuemer_des_todes
dahinterliegend,,dahinterliegend,ADJ,,,,,,,"Dann sah Harry durch den Rauch einen rechteckigen Fleck an der Wand und steuerte mit dem Besen darauf zu, und Sekunden später füllte klare Luft seine Lungen, und sie krachten gegen die dahinterliegende Mauer des Korridors.","Dann sah Harry durch den Rauch einen rechteckigen Fleck an der Wand und steuerte mit dem Besen darauf zu, und Sekunden später füllte klare Luft seine Lungen, und sie krachten gegen die {{c1::dahinterliegende}} Mauer des Korridors.",1,07_harry_potter_und_die_heiligtuemer_des_todes
dazwischenliegend,,dazwischenliegend,ADJ,,,,,,,"Ein kurzes Schweigen trat ein, und es war, als ob man Hagrid eine hölzerne Haustür einschlagen hörte, ganz aus der Ferne und über die dazwischenliegenden Jahre hinweg.","Ein kurzes Schweigen trat ein, und es war, als ob man Hagrid eine hölzerne Haustür einschlagen hörte, ganz aus der Ferne und über die {{c1::dazwischenliegenden}} Jahre hinweg.",1,07_harry_potter_und_die_heiligtuemer_des_todes
deklamiert,,deklamiert,ADJ,,,,,,,"»Ich bin dann oben im ersten Stock, Dolores will mich sprechen«, deklamierte Hermine sofort.","»Ich bin dann oben im ersten Stock, Dolores will mich sprechen«, {{c1::deklamierte}} Hermine sofort.",1,07_harry_potter_und_die_heiligtuemer_des_todes
derb,,derb,ADJ,,,,,,,"Eine derbe, bucklige Frau mit spitzen Zähnen lachte gackernd.","Eine {{c1::derbe}}, bucklige Frau mit spitzen Zähnen lachte gackernd.",1,07_harry_potter_und_die_heiligtuemer_des_todes
dickflüssig,,dickflüssig,ADJ,,,,,,,"»Eigentlich ist nur noch genug für einen von uns übrig«, sagte Hermine und hielt den dickflüssigen, schlammartigen Zaubertrank schräg gegen das Lampenlicht.","»Eigentlich ist nur noch genug für einen von uns übrig«, sagte Hermine und hielt den {{c1::dickflüssigen}}, schlammartigen Zaubertrank schräg gegen das Lampenlicht.",1,07_harry_potter_und_die_heiligtuemer_des_todes
dicklich,,dicklich,ADJ,,,,,,,"Der Mann mit dem verzerrten Gesicht deutete auf etwas, und der ihm am nächsten stehende Gefährte, ein dicklicher, bleicher Mann, wollte schon losstürmen, doch einen Augenblick später waren sie wieder entspannt und gaben sich mit frustrierten und enttäuschten Mienen erneut ihrem Nichtstun hin.","Der Mann mit dem verzerrten Gesicht deutete auf etwas, und der ihm am nächsten stehende Gefährte, ein {{c1::dicklicher}}, bleicher Mann, wollte schon losstürmen, doch einen Augenblick später waren sie wieder entspannt und gaben sich mit frustrierten und enttäuschten Mienen erneut ihrem Nichtstun hin.",1,07_harry_potter_und_die_heiligtuemer_des_todes
diffus,,diffus,ADJ,,,,,,,"Ein reich verziertes »S«, das mit vielen kleinen grünen Steinen besetzt war, schimmerte matt in dem diffusen Licht, das durch das Leinwanddach des Zeltes drang.","Ein reich verziertes »S«, das mit vielen kleinen grünen Steinen besetzt war, schimmerte matt in dem {{c1::diffusen}} Licht, das durch das Leinwanddach des Zeltes drang.",1,07_harry_potter_und_die_heiligtuemer_des_todes
druckfrisch,,druckfrisch,ADJ,,,,,,,"Zaghaft schob sie es in seinen Schoß, ein druckfrisches Exemplar von Leben und Lügen des Albus Dumbledore.","Zaghaft schob sie es in seinen Schoß, ein {{c1::druckfrisches}} Exemplar von Leben und Lügen des Albus Dumbledore.",1,07_harry_potter_und_die_heiligtuemer_des_todes
dumbledoresch,,dumbledoresch,ADJ,,,,,,,"Sogar ihre Fähigkeit, sie zu spüren, ließ eine gewisse dumbledoresche Kraft vermuten, der er nirgendwo sonst begegnet war.","Sogar ihre Fähigkeit, sie zu spüren, ließ eine gewisse {{c1::dumbledoresche}} Kraft vermuten, der er nirgendwo sonst begegnet war.",1,07_harry_potter_und_die_heiligtuemer_des_todes
dunkelsten,,dunkelsten,ADJ,,,,,,,"»Zersplintert«, sagte Hermine, und ihre Finger machten sich schon eifrig an Rons Ärmel zu schaffen, wo das Blut am feuchtesten und dunkelsten war.","»Zersplintert«, sagte Hermine, und ihre Finger machten sich schon eifrig an Rons Ärmel zu schaffen, wo das Blut am feuchtesten und {{c1::dunkelsten}} war.",1,07_harry_potter_und_die_heiligtuemer_des_todes
durchbohrt,,durchbohrt,ADJ,,,,,,,"»Wir dachten, du wüsstest, was du tust!«, schrie Ron und stand auf; und seine Worte durchbohrten Harry wie glühende Messer.","»Wir dachten, du wüsstest, was du tust!«, schrie Ron und stand auf; und seine Worte {{c1::durchbohrten}} Harry wie glühende Messer.",2,07_harry_potter_und_die_heiligtuemer_des_todes
durcheinanderbrachen,,durcheinanderbrachen,ADJ,,,,,,,"Das Komische war, dass Hermines Unterstützung ihn genauso durcheinanderbrachte wie Rons Zweifel.","Das Komische war, dass Hermines Unterstützung ihn genauso {{c1::durcheinanderbrachte}} wie Rons Zweifel.",1,07_harry_potter_und_die_heiligtuemer_des_todes
durchgetrennt,,durchgetrennt,ADJ,,,,,,,Die durchgetrennten Seile fielen von ihm ab.,Die {{c1::durchgetrennten}} Seile fielen von ihm ab.,1,07_harry_potter_und_die_heiligtuemer_des_todes
durchschaubar,,durchschaubar,ADJ,,,,,,,"Eine ganze Weile lang herrschte Erstaunen, bis Fleur sich schließlich an Lupin wandte und einen absolut durchschaubaren Versuch unternahm, die Spannung zu lösen, indem sie sagte: »Nun – wie geht es dem kleinen Teddy?","Eine ganze Weile lang herrschte Erstaunen, bis Fleur sich schließlich an Lupin wandte und einen absolut {{c1::durchschaubaren}} Versuch unternahm, die Spannung zu lösen, indem sie sagte: »Nun – wie geht es dem kleinen Teddy?",1,07_harry_potter_und_die_heiligtuemer_des_todes
durchstochen,,durchstochen,ADJ,,,,,,,"»Dieses Tagebuch ist sozusagen gestorben, als ich es durchbohrt habe«, sagte Harry, und er erinnerte sich daran, dass Tinte aus den durchstochenen Seiten herausgeströmt war wie Blut und dass das Bruchstück von Voldemorts Seele geschrien hatte, während es verendete.","»Dieses Tagebuch ist sozusagen gestorben, als ich es durchbohrt habe«, sagte Harry, und er erinnerte sich daran, dass Tinte aus den {{c1::durchstochenen}} Seiten herausgeströmt war wie Blut und dass das Bruchstück von Voldemorts Seele geschrien hatte, während es verendete.",1,07_harry_potter_und_die_heiligtuemer_des_todes
durchwühlt,,durchwühlt,ADJ,,,,,,,« Sie sah sich in dem durchwühlten Zimmer um.,« Sie sah sich in dem {{c1::durchwühlten}} Zimmer um.,1,07_harry_potter_und_die_heiligtuemer_des_todes
ebend,,ebend,ADJ,,,,,,,"In ebendem Sommer, in dem Dumbledore nach Godric's Hollow heimkehrte, nun als Waise und Oberhaupt der Familie, erklärte sich Bathilda Bagshot bereit, ihren Großneffen bei sich zu Hause aufzunehmen, Gellert Grindelwald.","In {{c1::ebendem}} Sommer, in dem Dumbledore nach Godric's Hollow heimkehrte, nun als Waise und Oberhaupt der Familie, erklärte sich Bathilda Bagshot bereit, ihren Großneffen bei sich zu Hause aufzunehmen, Gellert Grindelwald.",1,07_harry_potter_und_die_heiligtuemer_des_todes
ehrwürdig,,ehrwürdig,ADJ,,,,,,,"Rita Kimmkorn demontiert das weit verbreitete Image der ehrwürdigen, silberbärtigen Weisheit und enthüllt die gestörte Kindheit, die gesetzlose Jugend, die lebenslangen Fehden und die bedrückenden Geheimnisse, die Dumbledore mit ins Grab nahm.","Rita Kimmkorn demontiert das weit verbreitete Image der {{c1::ehrwürdigen}}, silberbärtigen Weisheit und enthüllt die gestörte Kindheit, die gesetzlose Jugend, die lebenslangen Fehden und die bedrückenden Geheimnisse, die Dumbledore mit ins Grab nahm.",1,07_harry_potter_und_die_heiligtuemer_des_todes
ei-ein,,ei-ein,ADJ,,,,,,,"»Ei-einen kleinen g-goldenen B-Becher, m-mein Herr …«","»{{c1::Ei-einen}} kleinen g-goldenen B-Becher, m-mein Herr …«",1,07_harry_potter_und_die_heiligtuemer_des_todes
eierbechergroß,,eierbechergroß,ADJ,,,,,,,"Mundungus wirkte nicht sonderlich beruhigt, doch Moody zog bereits ein halbes Dutzend eierbechergroße Gläschen aus seinem Mantel, verteilte sie und goss in jedes davon ein wenig Vielsaft-Trank.","Mundungus wirkte nicht sonderlich beruhigt, doch Moody zog bereits ein halbes Dutzend {{c1::eierbechergroße}} Gläschen aus seinem Mantel, verteilte sie und goss in jedes davon ein wenig Vielsaft-Trank.",1,07_harry_potter_und_die_heiligtuemer_des_todes
eifersüchtiger,,eifersüchtiger,ADJ,,,,,,,Eifersüchtiger Typ.,{{c1::Eifersüchtiger}} Typ.,1,07_harry_potter_und_die_heiligtuemer_des_todes
eingemummelt,,eingemummelt,ADJ,,,,,,,"Eine dick eingemummelte Gestalt kam die Straße entlang auf sie zugehumpelt, ihr Umriss hob sich vor den hellen Lichtern des fernen Platzes ab.","Eine dick {{c1::eingemummelte}} Gestalt kam die Straße entlang auf sie zugehumpelt, ihr Umriss hob sich vor den hellen Lichtern des fernen Platzes ab.",2,07_harry_potter_und_die_heiligtuemer_des_todes
eingerichtet,,eingerichtet,ADJ,,,,,,,"Das Ministerium ist entschlossen, derlei unrechtmäßige Besitzer magischer Kraft aufzustöbern, und hat zu diesem Zweck eine Aufforderung an alle so genannten Muggelstämmigen ergehen lassen, sich zu einer Befragung bei der neu eingerichteten Registrierungskommission für Muggelstämmige einzufinden.","Das Ministerium ist entschlossen, derlei unrechtmäßige Besitzer magischer Kraft aufzustöbern, und hat zu diesem Zweck eine Aufforderung an alle so genannten Muggelstämmigen ergehen lassen, sich zu einer Befragung bei der neu {{c1::eingerichteten}} Registrierungskommission für Muggelstämmige einzufinden.",1,07_harry_potter_und_die_heiligtuemer_des_todes
eingerissen,,eingerissen,ADJ,,,,,,,"Er reichte ihr das eingerissene Foto, und Hermine lächelte über das Baby, das auf dem Spielzeugbesen ständig herbeigeflogen kam und wieder verschwand.","Er reichte ihr das {{c1::eingerissene}} Foto, und Hermine lächelte über das Baby, das auf dem Spielzeugbesen ständig herbeigeflogen kam und wieder verschwand.",1,07_harry_potter_und_die_heiligtuemer_des_todes
einsig,,einsig,ADJ,,,,,,,"Das ist die einsige Erklärung, wes'alb sie das Datum, aber nischt den ganzen Plan kannten.","Das ist die {{c1::einsige}} Erklärung, wes'alb sie das Datum, aber nischt den ganzen Plan kannten.",1,07_harry_potter_und_die_heiligtuemer_des_todes
