front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
gefalt,,gefalt,ADJ,,,,,,,Er hatte ein gefaltes anscheinend leeres Pergament gefunden.,Er hatte ein {{c1::gefaltes}} anscheinend leeres Pergament gefunden.,1,06_harry_potter_und_der_halbblutprinz
gefragen,,gefragen,ADJ,,,,,,,""" gefragte Harry.",""" {{c1::gefragte}} Harry.",1,06_harry_potter_und_der_halbblutprinz
gegenüberliegender,,gegenüberliegender,ADJ,,,,,,,"Schmerz, wurde von den Füßen gehoben und prallte an die gegenüberliegende","Schmerz, wurde von den Füßen gehoben und prallte an die {{c1::gegenüberliegende}}",1,06_harry_potter_und_der_halbblutprinz
geglaubt,,geglaubt,ADJ,,,,,,,einen längst verloren geglaubten Kampf kämpfte.,einen längst verloren {{c1::geglaubten}} Kampf kämpfte.,1,06_harry_potter_und_der_halbblutprinz
gegrabener,,gegrabener,ADJ,,,,,,,gegrabener Erde lag.,{{c1::gegrabener}} Erde lag.,1,06_harry_potter_und_der_halbblutprinz
gehandhabt,,gehandhabt,ADJ,,,,,,,"mit Beweisen falsch gehandhabten Zauberei, von sHauselfen versteckte","mit Beweisen falsch {{c1::gehandhabten}} Zauberei, von sHauselfen versteckte",1,06_harry_potter_und_der_halbblutprinz
geheilter,,geheilter,ADJ,,,,,,,vor kurzem geheilter Schädel fühlte sich unter den ganzen Verbänden seltsam leicht,vor kurzem {{c1::geheilter}} Schädel fühlte sich unter den ganzen Verbänden seltsam leicht,1,06_harry_potter_und_der_halbblutprinz
gehämmert,,gehämmert,ADJ,,,,,,,und sah etwas das wie eine kleine goldene Tasse mit zwei fein gehämmerten Griffen,und sah etwas das wie eine kleine goldene Tasse mit zwei fein {{c1::gehämmerten}} Griffen,1,06_harry_potter_und_der_halbblutprinz
gehärtet,,gehärtet,ADJ,,,,,,,aber Hagrids immense Stärke und die gehärtete,aber Hagrids immense Stärke und die {{c1::gehärtete}},1,06_harry_potter_und_der_halbblutprinz
gekachelt,,gekachelt,ADJ,,,,,,,"Dumbledore trat in einen gekachelten, schwarz-weißen Korridor;","Dumbledore trat in einen {{c1::gekachelten}}, schwarz-weißen Korridor;",2,06_harry_potter_und_der_halbblutprinz
gekreischt,,gekreischt,ADJ,,,,,,,"""Wie du sehen kannst Harry"", sagte Dumbledore laut, über Kreacherś gekreischtes","""Wie du sehen kannst Harry"", sagte Dumbledore laut, über Kreacherś {{c1::gekreischtes}}",1,06_harry_potter_und_der_halbblutprinz
gelidert,,gelidert,ADJ,,,,,,,"ihre Schwester, mit dunkel geliderten Augen und einem strengen Mund, sie ließ","ihre Schwester, mit dunkel {{c1::geliderten}} Augen und einem strengen Mund, sie ließ",1,06_harry_potter_und_der_halbblutprinz
gemurmelt,,gemurmelt,ADJ,,,,,,,schaffte Hermine es Nevilles in seinen Bart gemurmelten,schaffte Hermine es Nevilles in seinen Bart {{c1::gemurmelten}},1,06_harry_potter_und_der_halbblutprinz
gemäht,,gemäht,ADJ,,,,,,,"anzieht, und ich kann frisch gemähtes Gras und neues Pergament riechen…""","anzieht, und ich kann frisch {{c1::gemähtes}} Gras und neues Pergament riechen…""",1,06_harry_potter_und_der_halbblutprinz
geplant,,geplant,ADJ,,,,,,,schien zu wissen dass Katie nicht selbst das geplante Ziel gewesen war.,schien zu wissen dass Katie nicht selbst das {{c1::geplante}} Ziel gewesen war.,1,06_harry_potter_und_der_halbblutprinz
gereift,,gereift,ADJ,,,,,,,"""Madame Rosmertas bester im Eichenfass gereifter Met","""Madame Rosmertas bester im Eichenfass {{c1::gereifter}} Met",2,06_harry_potter_und_der_halbblutprinz
gerichtet,,gerichtet,ADJ,,,,,,,beide mit auf Malfoy gerichteten Zauberstäben standen.,beide mit auf Malfoy {{c1::gerichteten}} Zauberstäben standen.,2,06_harry_potter_und_der_halbblutprinz
geringst,,geringst,ADJ,,,,,,,geringsten Sinn.,{{c1::geringsten}} Sinn.,1,06_harry_potter_und_der_halbblutprinz
geruchlos,,geruchlos,ADJ,,,,,,,"""Es ist Veritaserum, ein farbloser, geruchloser Trank der den trinkenden zwingt","""Es ist Veritaserum, ein farbloser, {{c1::geruchloser}} Trank der den trinkenden zwingt",1,06_harry_potter_und_der_halbblutprinz
geschwungen,,geschwungen,ADJ,,,,,,,"Stück Pergament, beschrieben in einer dünnen, geschwungenen Schrift.","Stück Pergament, beschrieben in einer dünnen, {{c1::geschwungenen}} Schrift.",2,06_harry_potter_und_der_halbblutprinz
geschwächt,,geschwächt,ADJ,,,,,,,geschwächten Stimme gewesen war.,{{c1::geschwächten}} Stimme gewesen war.,2,06_harry_potter_und_der_halbblutprinz
gestreiftem,,gestreiftem,ADJ,,,,,,,"in diesem Fall, einem Gehrock und Gamaschen über einem gestreiftem einteiligem","in diesem Fall, einem Gehrock und Gamaschen über einem {{c1::gestreiftem}} einteiligem",1,06_harry_potter_und_der_halbblutprinz
gesunken,,gesunken,ADJ,,,,,,,"gesunkenen Mann, der ihm gegenüber saß.","{{c1::gesunkenen}} Mann, der ihm gegenüber saß.",1,06_harry_potter_und_der_halbblutprinz
getrennt,,getrennt,ADJ,,,,,,,"nun getrennte Wege zu gehen schienen, obwohl sie normalerweise untrennbar","nun {{c1::getrennte}} Wege zu gehen schienen, obwohl sie normalerweise untrennbar",1,06_harry_potter_und_der_halbblutprinz
getroffen,,getroffen,ADJ,,,,,,,"""-Der vom Blitz getroffene Turm, ""flüsterte sie.","""-Der vom Blitz {{c1::getroffene}} Turm, ""flüsterte sie.",2,06_harry_potter_und_der_halbblutprinz
gewarten,,gewarten,ADJ,,,,,,,"Aber die andere Figur, die gewartete hatte und den Lichtblitz betrachtet hatte,","Aber die andere Figur, die {{c1::gewartete}} hatte und den Lichtblitz betrachtet hatte,",1,06_harry_potter_und_der_halbblutprinz
geworfen,,geworfen,ADJ,,,,,,,"Gesicht weiß wurde, unter dem von der untergehenden Sonne geworfenen roten","Gesicht weiß wurde, unter dem von der untergehenden Sonne {{c1::geworfenen}} roten",1,06_harry_potter_und_der_halbblutprinz
geätzt,,geätzt,ADJ,,,,,,,geätzten Pickel über ihrem Gesicht nicht verdeckte.,{{c1::geätzten}} Pickel über ihrem Gesicht nicht verdeckte.,1,06_harry_potter_und_der_halbblutprinz
geübt,,geübt,ADJ,,,,,,,Hermines gut geübte Hand hob sich vor allen anderen;,Hermines gut {{c1::geübte}} Hand hob sich vor allen anderen;,1,06_harry_potter_und_der_halbblutprinz
gleichgestellt,,gleichgestellt,ADJ,,,,,,,jemandem außer gleichgestellten Slytherin ungehört haltend...,jemandem außer {{c1::gleichgestellten}} Slytherin ungehört haltend...,1,06_harry_potter_und_der_halbblutprinz
gluck,,gluck,ADJ,,,,,,,"""Oh teuerste!"" gluckste Slughorn bequem, sich nach Ginny umsehend, die Zabini","""Oh teuerste!"" {{c1::gluckste}} Slughorn bequem, sich nach Ginny umsehend, die Zabini",2,06_harry_potter_und_der_halbblutprinz
goldenen,,goldenen,ADJ,,,,,,,Das goldenene Lichts funkelten tausendfach auf,Das {{c1::goldenene}} Lichts funkelten tausendfach auf,1,06_harry_potter_und_der_halbblutprinz
goldfarben,,goldfarben,ADJ,,,,,,,"Sie wählten den in der Nähe eines goldfarbenen Kessels, der den","Sie wählten den in der Nähe eines {{c1::goldfarbenen}} Kessels, der den",1,06_harry_potter_und_der_halbblutprinz
grauenhafteren,,grauenhafteren,ADJ,,,,,,,"Befürchtung nicht erwehren, dass Fudge das nächste mal mit noch grauenhafteren","Befürchtung nicht erwehren, dass Fudge das nächste mal mit noch {{c1::grauenhafteren}}",1,06_harry_potter_und_der_halbblutprinz
grausigst,,grausigst,ADJ,,,,,,,"fürchterlichsten Büchern, wo sie sagen wie man die grausigsten Tränke brauen","fürchterlichsten Büchern, wo sie sagen wie man die {{c1::grausigsten}} Tränke brauen",1,06_harry_potter_und_der_halbblutprinz
graviert,,graviert,ADJ,,,,,,,"gravierten Peverell-Wappen geboten wurde ""?","{{c1::gravierten}} Peverell-Wappen geboten wurde ""?",1,06_harry_potter_und_der_halbblutprinz
grenzenlos,,grenzenlos,ADJ,,,,,,,"auf der Anderen die grenzenlosen Fläche glatter, gläserner Schwärze in deren","auf der Anderen die {{c1::grenzenlosen}} Fläche glatter, gläserner Schwärze in deren",1,06_harry_potter_und_der_halbblutprinz
grimmauld,,grimmauld,ADJ,,,,,,,"Unterbrechung gegeben hätte, ""ist das Sirius dir Grimmauld Platz Nummer 12","Unterbrechung gegeben hätte, ""ist das Sirius dir {{c1::Grimmauld}} Platz Nummer 12",4,06_harry_potter_und_der_halbblutprinz
grimmig-auschauende,,grimmig-auschauende,ADJ,,,,,,,Weasley und der grimmig-auschauende Auror ihnen,Weasley und der {{c1::grimmig-auschauende}} Auror ihnen,1,06_harry_potter_und_der_halbblutprinz
gross,,gross,ADJ,,,,,,,"""Ein grosser Fehler wenn ihr misch","""Ein {{c1::grosser}} Fehler wenn ihr misch",1,06_harry_potter_und_der_halbblutprinz
gumhang,,gumhang,ADJ,,,,,,,"aber die Ansicht veränderte sich nicht: auf der einen Seite der gUmhang Fels,","aber die Ansicht veränderte sich nicht: auf der einen Seite der {{c1::gUmhang}} Fels,",1,06_harry_potter_und_der_halbblutprinz
gumhangn,,gumhangn,ADJ,,,,,,,"so viel von dem gUmhangn Stein wie er konnte, blieb gelegentlich stehen und","so viel von dem {{c1::gUmhangn}} Stein wie er konnte, blieb gelegentlich stehen und",1,06_harry_potter_und_der_halbblutprinz
gurgelndem,,gurgelndem,ADJ,,,,,,,Klang von Rons gurgelndem Atem das Zimmer füllte.,Klang von Rons {{c1::gurgelndem}} Atem das Zimmer füllte.,1,06_harry_potter_und_der_halbblutprinz
habgierig,,habgierig,ADJ,,,,,,,Sein habgieriger Ausdruck wurde sonderbar auf Hepzibah's,Sein {{c1::habgieriger}} Ausdruck wurde sonderbar auf Hepzibah's,1,06_harry_potter_und_der_halbblutprinz
halbfertig,,halbfertig,ADJ,,,,,,,Ihr halbfertiges Gegenmittel das aus zweiundfünfzig einzelnen,Ihr {{c1::halbfertiges}} Gegenmittel das aus zweiundfünfzig einzelnen,1,06_harry_potter_und_der_halbblutprinz
halbwüchsig,,halbwüchsig,ADJ,,,,,,,aussehend - der halbwüchsige Voldemort.,aussehend - der {{c1::halbwüchsige}} Voldemort.,2,06_harry_potter_und_der_halbblutprinz
helfendem,,helfendem,ADJ,,,,,,,"laut, strich sich durchs Haar und zog sich an Harrys helfendem Arm hoch.","laut, strich sich durchs Haar und zog sich an Harrys {{c1::helfendem}} Arm hoch.",1,06_harry_potter_und_der_halbblutprinz
hellgrau,,hellgrau,ADJ,,,,,,,Seine hellgrauen Augen verengten sich.,Seine {{c1::hellgrauen}} Augen verengten sich.,1,06_harry_potter_und_der_halbblutprinz
herausklingend,,herausklingend,ADJ,,,,,,,"dem Radio herausklingendem Applaus, bei dem Mrs.","dem Radio {{c1::herausklingendem}} Applaus, bei dem Mrs.",1,06_harry_potter_und_der_halbblutprinz
herausragend,,herausragend,ADJ,,,,,,,"""Sicher, ich merkte sehr schnell dass er anscheinend kein herausragendes Talent","""Sicher, ich merkte sehr schnell dass er anscheinend kein {{c1::herausragendes}} Talent",1,06_harry_potter_und_der_halbblutprinz
heroisch,,heroisch,ADJ,,,,,,,"hoffte sehr das alle annehmen würden, dass er an etwas heroischen beteiligt","hoffte sehr das alle annehmen würden, dass er an etwas {{c1::heroischen}} beteiligt",1,06_harry_potter_und_der_halbblutprinz
hochmutig,,hochmutig,ADJ,,,,,,,hochmutigen Züge zu verderben.,{{c1::hochmutigen}} Züge zu verderben.,1,06_harry_potter_und_der_halbblutprinz
hochwertig,,hochwertig,ADJ,,,,,,,"""Eine einfache Beschwörung und Sie betreten einen hochwertigen, in hohem Grade","""Eine einfache Beschwörung und Sie betreten einen {{c1::hochwertigen}}, in hohem Grade",1,06_harry_potter_und_der_halbblutprinz
hogwartss,,hogwartss,ADJ,,,,,,,"""Sie hatte einem anderen von Hogwartss Gründern gehört, ""sagte Dumbledore.","""Sie hatte einem anderen von {{c1::Hogwartss}} Gründern gehört, ""sagte Dumbledore.",1,06_harry_potter_und_der_halbblutprinz
holzig,,holzig,ADJ,,,,,,,"erinnerte es ihn gleichzeitig an Siruptorte, den holzigen Geruch eines Besenstiels,","erinnerte es ihn gleichzeitig an Siruptorte, den {{c1::holzigen}} Geruch eines Besenstiels,",1,06_harry_potter_und_der_halbblutprinz
honig-golden,,honig-golden,ADJ,,,,,,,"Honig-goldenen Likör in jedes Glas, welches dann zu den Personen im Raum flog.","{{c1::Honig-goldenen}} Likör in jedes Glas, welches dann zu den Personen im Raum flog.",1,06_harry_potter_und_der_halbblutprinz
hundertfach,,hundertfach,ADJ,,,,,,,Die Sicherheit wurde diesen Sommer um ein hundertfaches,Die Sicherheit wurde diesen Sommer um ein {{c1::hundertfaches}},1,06_harry_potter_und_der_halbblutprinz
hundertjährigem,,hundertjährigem,ADJ,,,,,,,"""Es war die dicke Dame, die ein Fass von fünf Hundertjährigem Wein trank,","""Es war die dicke Dame, die ein Fass von fünf {{c1::Hundertjährigem}} Wein trank,",1,06_harry_potter_und_der_halbblutprinz
hundertst,,hundertst,ADJ,,,,,,,"überhaupt geheilt zu haben, und Harry fragte sich, vielleicht das hundertste Mal,","überhaupt geheilt zu haben, und Harry fragte sich, vielleicht das {{c1::hundertste}} Mal,",1,06_harry_potter_und_der_halbblutprinz
hübschste,,hübschste,ADJ,,,,,,,"Sein Gesicht war das hübschste, und er sah von all den Jungen","Sein Gesicht war das {{c1::hübschste}}, und er sah von all den Jungen",1,06_harry_potter_und_der_halbblutprinz
ihne,,ihne,ADJ,,,,,,,"""Ich danke ihne sehr, Professor.""","""Ich danke {{c1::ihne}} sehr, Professor.""",1,06_harry_potter_und_der_halbblutprinz
ihr,,ihr,ADJ,,,,,,,"Narcissa (Snapeś Hand schwitzte in der ihren, doch er zog sie nicht weg), ""willst","Narcissa (Snapeś Hand schwitzte in der {{c1::ihren}}, doch er zog sie nicht weg), ""willst",1,06_harry_potter_und_der_halbblutprinz
inquisitorisch,,inquisitorisch,ADJ,,,,,,,"inquisitorischen Blick, den sie Dumbledore über ihr Ginglas zuwarf.","{{c1::inquisitorischen}} Blick, den sie Dumbledore über ihr Ginglas zuwarf.",1,06_harry_potter_und_der_halbblutprinz
intellektuell,,intellektuell,ADJ,,,,,,,"""Hört sich wie die Art intellektueller Kram an den Dumbledore sagen würde"",","""Hört sich wie die Art {{c1::intellektueller}} Kram an den Dumbledore sagen würde"",",2,06_harry_potter_und_der_halbblutprinz
intelligent,,intelligent,ADJ,,,,,,,Zu Harrys Verlegenheit bemerkte er plötzlich das die intelligenten blauen Augen,Zu Harrys Verlegenheit bemerkte er plötzlich das die {{c1::intelligenten}} blauen Augen,1,06_harry_potter_und_der_halbblutprinz
intern,,intern,ADJ,,,,,,,"""Wegen interner Gründe kann das Ministerium nicht auf Details eingehen, die den","""Wegen {{c1::interner}} Gründe kann das Ministerium nicht auf Details eingehen, die den",2,06_harry_potter_und_der_halbblutprinz
intuitiv,,intuitiv,ADJ,,,,,,,"dieselben intuitiven Eigenschaften bei der Trankherstellung, und Harry hat diese","dieselben {{c1::intuitiven}} Eigenschaften bei der Trankherstellung, und Harry hat diese",1,06_harry_potter_und_der_halbblutprinz
irgendetwas,,irgendetwas,ADJ,,,,,,,"flehe euch an, solltet ihr irgendetwas Seltsames oder verdächtiges bemerken innen","flehe euch an, solltet ihr {{c1::irgendetwas}} Seltsames oder verdächtiges bemerken innen",3,06_harry_potter_und_der_halbblutprinz
kanarisch,,kanarisch,ADJ,,,,,,,"Kanarischen Inseln - es war sehr angenehm, ich bin traurig gehen zu müssen.","{{c1::Kanarischen}} Inseln - es war sehr angenehm, ich bin traurig gehen zu müssen.",1,06_harry_potter_und_der_halbblutprinz
katastrophal,,katastrophal,ADJ,,,,,,,Hermine lachte unfreundlich über Rons katastrophalen,Hermine lachte unfreundlich über Rons {{c1::katastrophalen}},3,06_harry_potter_und_der_halbblutprinz
kaugummirosa,,kaugummirosa,ADJ,,,,,,,ihren kaugummirosa Haaren.,ihren {{c1::kaugummirosa}} Haaren.,1,06_harry_potter_und_der_halbblutprinz
knitternd,,knitternd,ADJ,,,,,,,Im Gefühl des knitternden Hochgefühls,Im Gefühl des {{c1::knitternden}} Hochgefühls,1,06_harry_potter_und_der_halbblutprinz
knochen-zerquetschend,,knochen-zerquetschend,ADJ,,,,,,,"""Harry!"", dröhnte er und zog Harry in eine Knochen-zerquetschende Umarmung,","""Harry!"", dröhnte er und zog Harry in eine {{c1::Knochen-zerquetschende}} Umarmung,",1,06_harry_potter_und_der_halbblutprinz
knockturn,,knockturn,ADJ,,,,,,,"""Damals in der Knockturn Gasse erinnerst du dich nicht?","""Damals in der {{c1::Knockturn}} Gasse erinnerst du dich nicht?",1,06_harry_potter_und_der_halbblutprinz
knöcheltief,,knöcheltief,ADJ,,,,,,,"""Nein!"", sagte sie wütend stürmte weg und ließ alleine im knöcheltiefen Schnee","""Nein!"", sagte sie wütend stürmte weg und ließ alleine im {{c1::knöcheltiefen}} Schnee",1,06_harry_potter_und_der_halbblutprinz
koboldgemacht,,koboldgemacht,ADJ,,,,,,,"""Mr. Burke möchte ein verbessertes Angebot für die koboldgemachte Rüstung","""Mr. Burke möchte ein verbessertes Angebot für die {{c1::koboldgemachte}} Rüstung",2,06_harry_potter_und_der_halbblutprinz
komfortabl,,komfortabl,ADJ,,,,,,,"alter müder Mann der es sich verdient hat einen ruhigen, komfortablen","alter müder Mann der es sich verdient hat einen ruhigen, {{c1::komfortablen}}",5,06_harry_potter_und_der_halbblutprinz
kontinuierlich,,kontinuierlich,ADJ,,,,,,,dem Rückweg zum Gemeinschaftsraum fingen sie an das kontinuierliche,dem Rückweg zum Gemeinschaftsraum fingen sie an das {{c1::kontinuierliche}},1,06_harry_potter_und_der_halbblutprinz
korrigiert,,korrigiert,ADJ,,,,,,,Trankherstellung und fand eine häufig vom Halbblutprinzen korrigierte Version,Trankherstellung und fand eine häufig vom Halbblutprinzen {{c1::korrigierte}} Version,1,06_harry_potter_und_der_halbblutprinz
kreisförmig,,kreisförmig,ADJ,,,,,,,Das kreisförmige Büro sah aus wie immert;,Das {{c1::kreisförmige}} Büro sah aus wie immert;,2,06_harry_potter_und_der_halbblutprinz
kristallisiert,,kristallisiert,ADJ,,,,,,,"seiner kristallisierten Lieblingsananas oder der Wahrscheinlichkeit, das folgende","seiner {{c1::kristallisierten}} Lieblingsananas oder der Wahrscheinlichkeit, das folgende",5,06_harry_potter_und_der_halbblutprinz
kräktig,,kräktig,ADJ,,,,,,,"weiter an ihnen vorbei, bis mit einem kräktigen Krach in die Kommentatorenloge","weiter an ihnen vorbei, bis mit einem {{c1::kräktigen}} Krach in die Kommentatorenloge",1,06_harry_potter_und_der_halbblutprinz
kurzes,,kurzes,ADJ,,,,,,,"Kurzes Stück entfernt auf dem Korridor, mit einigen Freunden plaudernd.","{{c1::Kurzes}} Stück entfernt auf dem Korridor, mit einigen Freunden plaudernd.",1,06_harry_potter_und_der_halbblutprinz
kürzester,,kürzester,ADJ,,,,,,,"kürzester Zeit präparieren"", sagte Dumbledore.","{{c1::kürzester}} Zeit präparieren"", sagte Dumbledore.",1,06_harry_potter_und_der_halbblutprinz
langfingerig,,langfingerig,ADJ,,,,,,,"""Ah ja, ich habe schon erfahren, dass Mundungus deine Erbschaft mit langfingeriger Verachtung behandelt hat,"" sagte Dumbledore, ein bisschen die Stirn","""Ah ja, ich habe schon erfahren, dass Mundungus deine Erbschaft mit {{c1::langfingeriger}} Verachtung behandelt hat,"" sagte Dumbledore, ein bisschen die Stirn",2,06_harry_potter_und_der_halbblutprinz
langgliedrig,,langgliedrig,ADJ,,,,,,,"langgliedriger Mann mit verfilztem grauen Haar und Schnurrbart, dessen","{{c1::langgliedriger}} Mann mit verfilztem grauen Haar und Schnurrbart, dessen",1,06_harry_potter_und_der_halbblutprinz
langhaarig,,langhaarig,ADJ,,,,,,,"Hagrid hörte auf zu reden, als der Geist einer langhaarigen Frau vorbeischwebte,","Hagrid hörte auf zu reden, als der Geist einer {{c1::langhaarigen}} Frau vorbeischwebte,",1,06_harry_potter_und_der_halbblutprinz
langsam-sprudelnde,,langsam-sprudelnde,ADJ,,,,,,,"Harry hatte die langsam-sprudelnde, schlammähnliche Substanz im zweite Kessel","Harry hatte die {{c1::langsam-sprudelnde}}, schlammähnliche Substanz im zweite Kessel",1,06_harry_potter_und_der_halbblutprinz
last-minute,,last-minute,ADJ,,,,,,,"Nacht fertig haben, so haben wir nicht das übliche last-minute Chaos.","Nacht fertig haben, so haben wir nicht das übliche {{c1::last-minute}} Chaos.",1,06_harry_potter_und_der_halbblutprinz
leistungsfähig,,leistungsfähig,ADJ,,,,,,,"vom berühmten, vom erfolgreichen und vom leistungsfähigen.","vom berühmten, vom erfolgreichen und vom {{c1::leistungsfähigen}}.",2,06_harry_potter_und_der_halbblutprinz
